id,title
djW3cQd-h_o,Sidney Powell off Trump Team & Watch Businesses Stand up to Lockdown | DIRECT MESSAGE | Rubin Report
hPqW_KULr9k,How This Liberal Comedian Became A Trump Supporter (Pt. 1) | Nicole Arbour | COMEDY | Rubin Report
OTEDYEwfiwk,North Korean Defector Exposes Life in North Korea | Yeonmi Park | INTERNATIONAL | Rubin Report
G_UhiqD3DCQ,Lockdown 2.0: Can Curfews & Stay-at-Home Orders Be Stopped? | DIRECT MESSAGE | Rubin Report
GuXAa-MnSOs,North Korea Defector: Opinions on Mainstream News (Pt.3)| Yeonmi Park | INTERNATIONAL | Rubin Report
h3oPxXqWqB8,Sidney Powell Claims to Have Proof Trump Won in a Landslide | DIRECT MESSAGE | Rubin Report
4QD2LalYW3M,The Reason US Media Ignores North Korea's Crimes (Pt. 2)| Yeonmi Park | INTERNATIONAL | Rubin Report
Ckmss8urlmc,Insane CDC COVID Thanksgiving Rules That Must Be Seen To Be Believed | POLITICS | Rubin Report
4ORwU-W_H3w,AOC's Cancel Student Debt Insanity & Democrats' Lockdown Hypocrisy | DIRECT MESSAGE | Rubin Report
ko9GNMWTKQ0,North Korean Defector: My Escape from North Korea (Pt.1)| Yeonmi Park | INTERNATIONAL | Rubin Report
pCeFb8CiuPk,"New Voter Fraud Allegations, Lockdown 2, Trudeau & The Great Reset | DIRECT MESSAGE | Rubin Report"
WlVVkCHoEIA,"If You Let Them Cancel Thanksgiving, When Will It End? (Pt. 3)| Glenn Beck | POLITICS | Rubin Report"
f69d43aQz94,Media Ignore Million MAGA March Attacks & Bill Maher Warns Woke Dems | DIRECT MESSAGE | Rubin Report
fUeiJkn8CQs,Does This Change the Narrative About the Atomic Bomb? (Pt. 2) | Glenn Beck | POLITICS | Rubin Report
Oijbr1i79tA,Correcting Myths of History: What You Aren't Taught in School | Glenn Beck | POLITICS | Rubin Report
eOZGBQGFVuM,"Correcting the Myths of Slavery, 1619 & the Founding (Pt. 1) | Glenn Beck | POLITICS | Rubin Report"
18OOGf8D7Cw,Revealing Election Overseer's Anti-Trump Tweets & New COVID Curfews | DIRECT MESSAGE | Rubin Report
Hg5nkMinQoA,Democrat Admits Defund the Police Backfired & Former FBI Russia Probe Lies | POLITICS | Rubin Report
aSCLLOVgcMQ,Bill Barr's Mail-in Voting Warning & CDC's Thanksgiving COVID Rules | DIRECT MESSAGE | Rubin Report
vX43OzJjoe4,Mitch McConnell Silences Critics & DOJ Now Investigating Voter Fraud | DIRECT MESSAGE | Rubin Report
0LZgkZ-eioQ,What Media Will Speak for Regular People & Conservatives? (Pt.3)| Megyn Kelly | MEDIA | Rubin Report
B_OPxLSD4gU,COVID Over? Biden Celebrations Are OK & COVID Vaccine Invented | DIRECT MESSAGE | Rubin Report
nMDYIjn1TWY,Court Packing & Who Will Be Pulling Biden's Strings? (Pt. 2) | Megyn Kelly | MEDIA | Rubin Report
2ppFO9_02Gk,Life After a Potential Trump Loss & Media Destroys Itself | Megyn Kelly | MEDIA | Rubin Report
kYuXkzwMqMA,"Can Trump Still Win This, Despite the Odds? (Pt. 1) | Megyn Kelly | MEDIA | Rubin Report"
lE1DPQa6RUo,What Should Trump Supporters Do? & Woke Backfires Causing Dem Chaos | DIRECT MESSAGE | Rubin Report
VwTK_E9LzpA,Is the News Media Ignoring Dead Voter Fraud? + 2020 Election Updates | DIRECT MESSAGE | Rubin Report
Zwwk9flioys,What News Won't Cover: Joy Reid’s Racism & Record GOP Minority Votes | DIRECT MESSAGE | Rubin Report
Bd0bsZofXSw,2020 Election Results Update: What We Know Thus Far as Polls Close | DIRECT MESSAGE | Rubin Report
dsWtfKKEeD4,Revealing Bernie Sanders & the Squad's Plans to Force Biden Far Left | DIRECT MESSAGE | Rubin Report
kx7UkrE-ZCI,Kamala Harris’ New Campaign Ad Reveals Her True Feelings on Equity | DIRECT MESSAGE | Rubin Report
bObyAlSTF00,Correcting the Myths of Environmental Alarmism & Progress | Marian Tupy | ENVIRONMENT | Rubin Report
lTa1rDrEzGU,How Don Lemon Treated Trump-Voting Friends & Losing Friends to TDS | DIRECT MESSAGE | Rubin Report
XevutG_rLy8,Climate Change Alarmists Ignore This One Fact (Pt. 3) | Marian Tupy | ENVIRONMENT | Rubin Report
s-qBRYERas4,Mind Changed: Why I Voted 3rd Party in 2016 & Voted Trump in 2020 | DIRECT MESSAGE | Rubin Report
oLKqN2mjbFQ,New Leaked Audio Proves Joe Biden Is Lying About Hunter Biden Deals | DIRECT MESSAGE | Rubin Report
mLJxtnaTtYU,Debunking the Myths of US Pollution and Rising CO2 (Pt. 2)| Marian Tupy | ENVIRONMENT | Rubin Report
H9xC1psOINg,Amy Coney Barrett & the Worst-Case Scenario for 2020 Election | Alan Dershowitz | LAW | Rubin Report
eGwbgMDik0I,Dems Now Demand Court-Packing + the Craziest Anti-Trump Ad Ever | DIRECT MESSAGE | Rubin Report
qyV_j1aH_cc,Is News Media Ignoring These Biden Clips? Is It Gaffes or Dementia? | DIRECT MESSAGE | Rubin Report
JXik8GjTH0Q,Correcting the Media Created Myths About Poverty (Pt. 1) | Marian Tupy | ENVIRONMENT | Rubin Report
OMJQhVosLRA,"Palantir, Getting Woke Out of Tech & the Future of Healthcare | Joe Lonsdale | TECH | Rubin Report"
cRTpBEA6W_g,Revealing the Corruption of Maxine Waters | Joe Collins | POLITICS | Rubin Report
fT7BJWUt4w4,Why News Doesn't Show This Fauci Clip & Republicans After Trump | DIRECT MESSAGE | Rubin Report
L7TGgf-XwMQ,What Will You Do if the Cops Don't Come? Are You Prepared? | Mike Glover | LIFESTYLE | Rubin Report
bwXEP_NW38Y,Trump & Biden Final Debate: The Craziest Moments & Reaction | DIRECT MESSAGE | Rubin Report
xrMt3mL7k2g,What to Look for During the Final Trump & Biden Debate | DIRECT MESSAGE | Rubin Report
4sLmOqDCBi8,Where Can the Politically Homeless Centrists Go? | Bridget Phetasy | COMEDY | Rubin Report
RO6zxm9Xwgk,Breaking up Google & Watch Black Politician Denounce BLM & CRT | DIRECT MESSAGE | Rubin Report
4sJ8iy05ZMg,Workplace Diversity Trainings Are Backfiring Horribly | Karlyn Borysenko | POLITICS | Rubin Report
bKSjQiaumTk,Has Big Tech Election Meddling Already Altered the Election? | POLITICS | Rubin Report
VtndOa-3-Yg,"Cuomo: We Must Delay the Vaccine, Don't Trust Science... Wait, What? | DIRECT MESSAGE | Rubin Report"
q_cxmqaUTVE,Proof Polling Data Is Useless & 2020 Election Prediction | Scott Adams | POLITICS | Rubin Report
jZQ3yzKKues,This Is What A Beverly Hills Trump Rally Really Looks Like | DIRECT MESSAGE | RUBIN REPORT
tlFsvbDEf1E,Election Predictions You Won't Hear From CNN or NYTimes | Michael Malice | POLITICS | Rubin Report
fV_AR-16Tb4,Psychologist: Is Wokeness Making STEM Unreliable & Dangerous? | Gad Saad | ACADEMIA | Rubin Report
Q5GSPWacI-M,Craziest Moments From Trump & Biden Dueling Town Halls | DIRECT MESSAGE | Rubin Report
MMr-GEPYlXg,Psychologist: How To Fight Woke Brainwashing Of Your Kids (Pt.3)| Gad Saad | ACADEMIA | Rubin Report
zpDRp_qWY7Q,"NY Post Proves Joe Biden & Hunter Biden Lying, Twitter Censors Story | DIRECT MESSAGE | Rubin Report"
bKRKG5pyoLE,This Is How Anti-Woke Professors Are Treated On Campus (Pt. 2) | Gad Saad | ACADEMIA | Rubin Report
-iyMT23x7Pk,Watch Black Trump Supporter Kicked off Southwest Flight & His Response | POLITICS | Rubin Report
1IQ7m8Qp7VE,Watch the Worst Question Amy Coney Barrett Was Asked by Mazie Hirono | DIRECT MESSAGE | Rubin Report
g297miNX9rA,The LGBT Latino Trump Supporters the Media Won't Show You | DIRECT MESSAGE | Rubin Report
3Jlr1PTijQU,Scientists Forced To Take Woke Pledges To Get Funding (Pt. 1) | Gad Saad | ACADEMIA | Rubin Report
jQM5KRa3JXA,"Trump's No Outsider, Legalizing Drugs & the 2-Party Duopoly | Jo Jorgensen | POLITICS | Rubin Report"
mDC9K2Zm-9g,Free Markets Helped Gay Couples Years Before Democrats(Pt.3)| Jo Jorgensen | POLITICS | Rubin Report
73iARxs6wDk,"The Insane, Predictable Response to VP Debate & Trump Done Debating? | DIRECT MESSAGE | Rubin Report"
PGRYQK8SPEE,"Pence & Harris VP Debate: Highlights, Lowlights & Reaction | DIRECT MESSAGE | Rubin Report"
RJHG4aU6y-U,California Crazy: No Reopening Till Equity Metrics Met & VP Debate | DIRECT MESSAGE | Rubin Report
-B9adhhFCRc,Correcting the Myths & Economics of Drug Legalization (Pt.2)| Jo Jorgensen | POLITICS | Rubin Report
e5-8VcHyXVQ,"Trump Is Back at the White House, Takes off Mask, Media Goes Insane | DIRECT MESSAGE | Rubin Report"
VXmZPQI0F9w,"Trump Isn't The Outsider He Claimed To Be, What Now? (Pt. 1)| Jo Jorgensen | POLITICS | Rubin Report"
DFIBMX3kBRE,"Tales of the Dishonest Media, Fake Victimhood & Being Cancelled | Megyn Kelly | MEDIA | Rubin Report"
fvIC4IQTa4E,Correcting The Myth Of Who Started The Supreme Court Wars (Pt.3)| Megyn Kelly | MEDIA | Rubin Report
FTEbSoe1KFo,Why Won't News Show This Trump Debate Clip? & Coinbase Bans Politics | DIRECT MESSAGE | Rubin Report
xGhtEjqQuhE,"Freedom Fest - Michael Malice, Johan Norberg, Jo Jorgenson, Matt Kibbe, Matt Welch & More!"
xS_cJivB9Yg,Trump & Biden Debate 1: Cleaning up the Mess & Media Response | DIRECT MESSAGE | Rubin Report
Nh8zK-AfHcQ,Joy Behar's Blackface & Liberal Racism Double Standards (Pt. 2) | Megyn Kelly | MEDIA | Rubin Report
mFRcsWFotUM,"Trump & Biden Debate 1: Highlights, Lowlights & Reaction | DIRECT MESSAGE | Rubin Report"
Et3JKWjB-dU,"Trump & Biden Debate Predictions + Watch 2 Cops Deal With ""Karen"" | DIRECT MESSAGE | Rubin Report"
0n1a9GL6ZMA,NYTimes Caught Erasing Story Details & BLM's Insane Lies (Pt.1) | Megyn Kelly | MEDIA | Rubin Report
phqA8JBHfac,Trump's Plan For Election Night Riots & The War on Police | Jeanine Pirro | POLITICS | Rubin Report
gkpJFQ7E0wQ,The Real Donald Trump That The Media Won't Show You (Pt. 3)| Jeanine Pirro | POLITICS | Rubin Report
jyDTStnBlmc,Breonna Taylor Decision Response & Biden Is Staying in the Basement | DIRECT MESSAGE | Rubin Report
Chc-OJu9a_M,Internal Memo Shows NYC DA Working Against Police (Pt. 2) | Jeanine Pirro | POLITICS | Rubin Report
z8bb4ZTUtxQ,New Kyle Rittenhouse Footage Response & War on Critical Race Theory | DIRECT MESSAGE | Rubin Report
fbCmbLsW0r8,What You Need to Know About Critical Race Theory | Christopher Rufo | POLITICS | Rubin Report
TisaaKIXMJo,RBG's Wish; BLM Mobs & Pelosi Glitch That News Won't Show You | DIRECT MESSAGE | Rubin Report
NLod7Nbz_bU,Dentist: How to Avoid Being Ripped off for Dental Work | Dr. Brady Smith | LIFESTYLE | Rubin Report
XtAD1M3-l3I,This Is Trump's Plan To Handle Post Election Riots (Pt. 1) | Jeanine Pirro | POLITICS | Rubin Report
UmURyFLUVx0,Exposing What You Aren't Being Told About Slavery & Racism | Candace Owens | POLITICS | Rubin Report
1ACsL-IdJVA,How 'The View' Treats Conservative Black Voices | Kim Klacik | POLITICS | Rubin Report
gz0h_39-LVI,Slavery: The Details They Don't Teach You In School (Pt.3) | Candace Owens | POLITICS | Rubin Report
DGeZvaQ8z_E,"Changing the Systemic Racism Narrative, President Biden & More | DIRECT MESSAGE | Rubin Report"
0phZXfUiehA,Kamala's 'Harris Admin' Slip & Actual Peace in the Middle East | DIRECT MESSAGE | Rubin Report
f54OJ5aqGOA,Black Radicals Tricking White Liberals Into A Trap (Pt. 2) | Candace Owens | POLITICS | Rubin Report
DyPqqT7THOo,Only Black Studies PhDs Allowed & Watch BLM Force Diners to Obey | DIRECT MESSAGE | Rubin Report
g7Mj8zOtz14,Using Fear to Get Americans To Give Up Freedoms (Pt. 1) | Candace Owens | POLITICS | Rubin Report
BYU5JXqVD28,Media Ignoring Biden's Health & Liberals Buying Guns | Donald Trump Jr. | POLITICS | Rubin Report
MRkPdV_hho4,"Liberal Friends Against Guns, Now Buying AR-15s (Pt. 3) | Donald Trump Jr. | POLITICS | Rubin Report"
x884oHFQkC4,"Woke Bringing Segregation Back, Trump’s Supreme Court Picks & 9/11 | DIRECT MESSAGE | Rubin Report"
Q_tQzCNj0HE,Trump Nobel Peace Prize Nomination Reactions & #Oscars Too Woke? | DIRECT MESSAGE | Rubin Report
CDnwb-3IHWM,"Biden's Lies About Positions, Media Runs Cover (Pt. 2) | Donald Trump Jr. | POLITICS | Rubin Report"
hhlhZAoADd4,Cardi B Vs. Candace Owens: Democrat Pandering Is Backfiring | DIRECT MESSAGE | Rubin Report
9QYe1c9gAGc,Media Ignore Biden’s Health & Lie About Trump’s (Pt. 1) | Donald Trump Jr. | POLITICS | Rubin Report
QcG9sTJz4d4,"Non-Stop Riots, Dave Rubin Makes His Election Prediction | POLITICS | Rubin Report"
P_q2fAvyV1Y,The Most Insane School Closure Story You Haven't Heard | Michael Knowles | POLITICS | Rubin Report
6QfHOBsCfgM,"Post RNC Polls, Black Support For Trump Skyrocketing | Michael Knowles | POLITICS | Rubin Report"
0taoRVhjAjM,Can Trump Defund Lawless Cities? & Portland Mayor Flees Fiery Condo | DIRECT MESSAGE | Rubin Report
fWVubY_jiYM,WAP: Dave Rubin's Reaction After 1st Reading WAP Lyrics | Michael Knowles | POLITICS | Rubin Report
QSE9QH5EYK4,"Hypocrisy Caught On Camera: Pelosi At Closed Salon, While Others Go Broke | POLITICS | Rubin Report"
eJC_8UuZAic,"DNC: Cognitive Decline & Ignoring The Constitution, What Happened? | DIRECT MESSAGE | Rubin Report"
giqUDYr_6Lc,Dave Rubin's Hilarious Reaction to Kamala Harris VP News | Michael Knowles | POLITICS | Rubin Report
H0VNVMCf8sA,Dave Rubin Returns to the Grid After 31 Days! Michael Knowles Guest Hosts | POLITICS | Rubin Report
b16Uaim_SI0,What Is The Rubin Report? | Dave Rubin | DIRECT MESSAGE | Rubin Report.
mYhDnOHg1m0,Black Voters No Longer Buying Democrat's Systemic Racism Lies | Rob Smith | POLITICS | Rubin Report
_-VPeg2VbT8,Historian: Correcting Myths of The Founding Fathers | C. Bradley Thompson | ACADEMIA | Rubin Report
RXI9eTFCB7I,Signs That Black Voters Are Abandoning The Democrats (Pt. 3) | Rob Smith | POLITICS | Rubin Report
wRHBReQc29s,Is BLM Losing The Support Of Black Americans? (Pt. 2) | Rob Smith | POLITICS | Rubin Report
EKmHMVnnVOk,The End Of Democrats Using Systemic Racism To Get Votes? (Pt.1)| Rob Smith | POLITICS | Rubin Report
DdTQvdpAEWA,Historian: Trump’s Most Important Contribution (Pt.3)| C. Bradley Thompson | ACADEMIA | Rubin Report
UWbNFpq8cIY,Historian: Is 1765 More Important Than 1776? (Pt. 2) | C. Bradley Thompson | ACADEMIA | Rubin Report
4evxzzW7EB0,Historian: The Truth About Slavery in 1776 (Pt. 1) | C. Bradley Thompson | ACADEMIA | Rubin Report
Vp7Qbjgq5_4,Doctor Exposes The Reality Of Corrupt Food Science | Dr. Mark Hyman | LIFESTYLE | Rubin Report
fq6E37Ydr2A,Journalist: Behind The Scenes Of News Media Lies Revealed | Melanie Phillips | MEDIA | Rubin Report
kAFgxIVZZg4,Doctor Reveals The Real Reason Sodas Avoid Sugar (Pt. 3) | Dr. Mark Hyman | LIFESTYLE | Rubin Report
1Ezg_DqUSQs,Doctor Exposes The Corruption Of Food Science (Pt. 2) | Dr. Mark Hyman | LIFESTYLE | Rubin Report
d3FEy9r3rxQ,Doctor: The Dark Origins of the Obesity Epidemic (Pt. 1) | Dr. Mark Hyman | LIFESTYLE | Rubin Report
fc4cP-3r_gk,The Conservative Failures That Caused Our Woke World (Pt.3)| Melanie Phillips | MEDIA | Rubin Report
5jsnmfymYD4,Journalist: Are Some Cultures Better Than Others? (Pt. 2) | Melanie Phillips | MEDIA | Rubin Report
N9QpMYvY2GQ,Journalist: What Happened After I Exposed Media Bias (Pt.1)| Melanie Phillips | MEDIA | Rubin Report
KthsUtXZkOE,Exposing The Reality of Transgender Science & Trans Activism | Debra Soh | ACADEMIA | Rubin Report
-1KqI8agSe0,"Leaving California, Black Conservatives & American Socialists | Bryan Callen | COMEDY | Rubin Report"
Rp0f38M-29g,Are We Harming Our Kids? The Rise of Detransition (Pt. 3) | Debra Soh | ACADEMIA | Rubin Report
pQGTd_AX8Ac,Debunking Non binary: The Dangers Of Transgender Surgery (Pt.2)| Debra Soh | ACADEMIA | Rubin Report
s7Rp-VLj5sk,Researchers Are Afraid To Do Transgender Kids Research (Pt. 1) | Debra Soh | ACADEMIA | Rubin Report
8i_j195NMgg,Leaving California: Is LA Doomed? Is It Time To Flee? (Pt. 3) | Bryan Callen | COMEDY | Rubin Report
_1f71C9N3Sc,Being Black Isn't Enough To Be Black Anymore (Pt. 2) | Bryan Callen | COMEDY | Rubin Report
pCHZP5bLhFY,Do Americans Want Socialism? Or Do They Just Want This? (Pt.1)| Bryan Callen | COMEDY | Rubin Report
26yvdDMy5Z4,Democrat Fixes To America's Problems Are Making It Worse | Newt Gingrich | POLITICS | Rubin Report
JCOAy6OAqys,Exposing The Truth About Boycotts & Democrat Run Schools | Sean Hannity | MEDIA | Rubin Report
GD88WElHJAU,How Big Business Exodus Will Destroy Big Cities (Pt. 3) | Newt Gingrich | POLITICS | Rubin Report
ElnrwN-NSjk,The Bizarre Distorted Worldview of BLM & Democrats (Pt. 2) | Newt Gingrich | POLITICS | Rubin Report
w7VlGK1NylQ,COVID Has Exposed How Bad The Govt Is At Everything (Pt. 1)| Newt Gingrich | POLITICS | Rubin Report
S8KGGufIsKk,"Can You Pass the ""How Bad Are Public Schools” Quiz? (Pt. 3) | Sean Hannity | MEDIA | Rubin Report"
Az8c8IMJ7yg,Democratic Civil Rights Hypocrisy & Weak Republicans (Pt. 2) | Sean Hannity | MEDIA | Rubin Report
yu2H8fpCXsk,Revealing The Truth Of How Boycotts Are Organized (Pt. 1) | Sean Hannity | MEDIA | Rubin Report
59LDh8i8Wm0,The Policies That Destroy A State & Flipping Democrat Voters | Larry Hogan | POLITICS | Rubin Report
VF6mZO5TFtE,Stop Relying On Failing Schools & Media! Educate Yourself | Greg Gutfeld  | POLITICS | Rubin Report
0e8QxpcAwbo,"Quitting Social Media for 30 Days w/ Mikhaila Peterson, Tom Merrick & Tristan Harris | Rubin Report"
byK7P2vkPJE,What Portland Could Learn From Maryland's Riots (Pt. 3) | Larry Hogan | POLITICS | Rubin Report
F6JqeswoOJU,The Secret to Getting Democrats To Vote Republican (Pt. 2) | Larry Hogan | POLITICS | Rubin Report
GqSpn6uymNM,Warning To Blue States: How To Destroy A State (Pt. 1) | Larry Hogan | POLITICS | Rubin Report
mGV1gSODNAU,Are The Portland Protesters Mentally Stable? (Pt. 3) | Greg Gutfeld  | POLITICS | Rubin Report
r53Fyp0pLk4,Are Conservatives Actually Happier Than Liberals? (Pt. 2) | Greg Gutfeld  | POLITICS | Rubin Report
CZqhMc9xyBA,Gen Z: School Will Waste Your Life! Educate Yourself (Pt.1)| Greg Gutfeld  | POLITICS | Rubin Report
9mCQwI6rXgM,"Marine Vet Attempts To Talk to Portland Protesters, Dave Rubin Responds | POLITICS | Rubin Report"
tPJLhYvBqgU,Big Tech's Election Meddling & The Woke Mob Comes For Liberals | Ted Cruz | POLITICS | Rubin Report
ziGZVUw2_sg,Anti-Racism Witch Trials & The Left DESTROYS America! | Ben Shapiro | POLITICS | Rubin Report
hXcerBHsb6o,Virtue Signaling Rich Liberals-The Mob Is Coming For You (Pt. 3)| Ted Cruz | POLITICS | Rubin Report
odrwNAWbe_E,"You Can Be Rich In A Socialist Country, Here’s the Catch (Pt.2)| Ted Cruz | POLITICS | Rubin Report"
99gLa09iem8,How Google Manipulates Search To Affect Elections (Pt. 1) | Ted Cruz | POLITICS | Rubin Report
ZL8YBEQDAgc,Why Future Leftists Must Tear Down Obama Statues (Pt. 3) | Ben Shapiro | POLITICS | Rubin Report
oBYQNd9KRWE,"Progressive Cities In Utter Chaos, What Happens Next? | Dave Rubin | POLITICS | Rubin Report"
Ecak52qkA1Q,The Insane & Clever Circular Logic Of Antiracism (Pt. 2) | Ben Shapiro | POLITICS | Rubin Report
Wec76FPj7Q8,This Is How Redefining Racism Will Tear The US Apart (Pt. 1) | Ben Shapiro | POLITICS | Rubin Report
ZsRTBKaUTVg,Gen Z Finding God & Woke Politics Dividing Churches | Nathan Finochio | SPIRITUALITY | Rubin Report
qODfoi0KtuM,Revealing The Secrets The Successful Use To Get Ahead | Lewis Howes | LIFESTYLE | Rubin Report
4dU8jTZCy5E,Why Woke Politics Can't Allow Forgiveness (Pt.3) | Nathan Finochio | SPIRITUALITY | Rubin Report
3F_gPXlDgeg,National Anthem Cancelled? How Crazy Can Cancel Culture Get? | Dave Rubin | POLITICS | Rubin Report
34MN0FSCsyc,Social Justice Is Now Tearing Churches Apart (Pt. 2) | Nathan Finochio | SPIRITUALITY | Rubin Report
-rAIyiZ2U_4,Insane Portland Unrest Week 7. Will Feds Intervene? Dave Rubin Responds | POLITICS | Rubin Report
uLFHBR8KrWU,Why Are Zoomers Flocking To Religion? (Pt. 1) | Nathan Finochio | SPIRITUALITY | Rubin Report
apW4PijVFy8,Watching News? Successful People Say Do This Instead (Pt. 3)| Lewis Howes | LIFESTYLE | Rubin Report
cvYWuzehEpM,Against The Law To Protect Your Property? Dave Rubin Responds | POLITICS | Rubin Report
UidwGiB3pEE,Kobe's Secret To Success Wasn't Talent (Pt. 2) | Lewis Howes | LIFESTYLE | Rubin Report
Ooe02My19NA,I Pulled Myself Out Of Poverty When Handouts Stopped (Pt. 1)| Lewis Howes | LIFESTYLE | Rubin Report
_xnVyLc76U8,"Harper’s Cancel Culture Letter: Too Little Too Late, Dave Rubin Responds | POLITICS | Rubin Report"
yIlpwdVJiH8,How To Stay Safe Eating Out & Minimum Wage Truth | Jon Taffer | LIFESTYLE | Rubin Report
5XKKvHjmjzY,"California Taxes, COVID, How Can Companies Survive? | Small Business Week | LIFESTYLE | Rubin Report"
mhDwZlTgMPs,How $15 Minimum Wage Hurts Workers & May Kill Recovery (Pt.3)| Jon Taffer | LIFESTYLE | Rubin Report
BtYHvkUAK1g,What It's Like To Be Targeted By An Outrage Mob | Small Business Week | LIFESTYLE | Rubin Report
LWl55MbjHYg,Liberals Finally Worried About Cancel Culture? Dave Rubin Responds | POLITICS | Rubin Report
aMic_0a2TDE,HR Expert: The Truth About Diversity Trainings | Small Business Week | LIFESTYLE | Rubin Report
y5f6E5hL7lA,Eating Out? How To Know That Your Restaurant Is Safe (Pt. 2) | Jon Taffer | LIFESTYLE | Rubin Report
c95E4b3a-F4,Heartbreaking Update From Destroyed Business Owner | Small Business Week | LIFESTYLE | Rubin Report
CkGubJZonJs,AUDIO PRO- Is Lockdown Creating More Podcasts? | Small Business Week | LIFESTYLE | Rubin Report
sWjMtBTSK0o,Bar Rescue: The Financial Opportunity Of The Pandemic (Pt. 1)| Jon Taffer | LIFESTYLE | Rubin Report
gvwsP2IbuD0,Historian: Exposing The Rot In Our Universities (Pt. 3) | Niall Ferguson | ACADEMIA | Rubin Report
asc27lxtnas,Historian: Woke Politics Destroying US History & Academia | Niall Ferguson | ACADEMIA | Rubin Report
5OFZwuXVjv4,Historian Debunks The 1619 Project's Wrong History (Pt. 2)| Niall Ferguson | ACADEMIA | Rubin Report
a4LSUZm3_kE,Historian: The Next Generation May Be Very Un-Woke (Pt. 1)| Niall Ferguson | ACADEMIA | Rubin Report
skQYrihrzCQ,College Brainwashing & Being a Christian Trump Supporter | Eric Metaxas | POLITICS | Rubin Report
4eOXZupYZEM,"The NYC Exodus, CHAZ, & de Blasio’s Incompetence | Rudy Giuliani | POLITICS | Rubin Report"
bAgoVUdZhzw,What It’s Really Like To Be A Trump Supporter In NYC (Pt. 3)| Eric Metaxas | POLITICS | Rubin Report
t-mux3PCEaM,It’s Dave's Birthday & He Got His First Gun + Live Q&A | Dave Rubin | DIRECT MESSAGE | Rubin Report
nCxUnKetaJU,Should Christians Support Trump? (Pt. 2) | Eric Metaxas | POLITICS | Rubin Report
5INJV1KfErA,"Nearly Attacked On Camera, Why Are Mayors Allowing Chaos? | Dave Rubin | POLITICS | Rubin Report"
3tcFQ5xKtQI,The Sad Moment I Realized College Had Made Me Liberal (Pt.1)| Eric Metaxas | POLITICS | Rubin Report
uZQDF5sm22s,How I Would Handle CHAZ & NYPD Feelings On De Blasio (Pt.3)| Rudy Giuliani | POLITICS | Rubin Report
8dkGkwFQn6M,NYC's Fleeing Rich Will Destroy The City & Its Poor (Pt. 2)| Rudy Giuliani | POLITICS | Rubin Report
cZXpmYJc6QY,What I Saw That Made Me Leave The Democratic Party (Pt. 1) | Rudy Giuliani | POLITICS | Rubin Report
hzWiHUE6YLE,We Are Watching Woke Politics Destroy Our Institutions | Michael Knowles | POLITICS | Rubin Report
BfxjVAzfz44,"Hypocrisy On Trump Tulsa Rally & Defund The Police, Dave Rubin Responds | POLITICS | Rubin Report"
veTll467ff8,Left Policies Are Failing Black Business & Black Kids | Burgess Owens | POLITICS | Rubin Report
