id,title
bU8Rv2Aw6Bc,AOC is a Complete Idiot
nd5fNbLCiIg,Islam vs LGBT
va8rEwULJNI,Has Our Culture Hit a Dead End?
3vi04iC2fB8,The Truth About 'Russian Collusion'
pKBRx2UYaxM,The Truth About Hipsters
vXqyq8jD1Sw,The New Zealand Mosque Attack
v9ohrBhhN4k,The Collapse of Western Civilization
Rfi2O9yTCKI,The Truth About the 'ISIS Bride'
NFYfqkrshp4,Jussie Smollett is a Complete Idiot
f7hkv-DCA7s,INCEL PATROL
R8Gqjs9UqGk,Then they came for the memes.
kowyan8l3iU,THOT PATROL
7qVQrPS2wHo,Why they hate Tate
dICPJypfegc,Why they hate PewDiePie
8IoW7pA1-yc,Modern Art is STILL Sh*t
uG5GqMJ4-6E,It's okay to smirk.
FILwhaFezec,Gillette: The Best an Incel Can Get
7o40yZO2QPc,It happened again.
MDAjEaFPnwY,What They're Not Telling You About the Yellow Vests
iDaPlbDXE0Q,ELIZABETH WARREN IS NOT HUMAN
NntwIRgUYLg,Then They Came For Louis CK
IUXteUGhh7w,The Tragedy of Cultural Relativism
C5h43t1AQ4I,The Truth About Chads
15Sre3wEaJs,The Cultural Significance of TikTok
LCwWpENkIwA,The Truth About the 'Yellow Vest' Protests
21n-toA641c,The Absolute State of Britbongland
ZUaYLWHP9Nc,Shut Up Jay Z
aSw79yRnDVs,Portland is a Sh*thole
y5-0llHaZDs,China's TERRIFYING Social Credit System
jv8fI6MuWMQ,The Truth About Modern Advertising
KhVbv7qpBKY,KIDS BRAINWASHED TO HATE WHITE PEOPLE
uF50ZfNajHA,The Truth About Brexit (2018)
5RrSfMiAErc,TRUMP DEFENDED ME!
zo7ORobbXPw,The Jim Acosta Controversy
q51iOOr0DC0,Shut Up Michael Moore
rTzgGr9lYAY,The Truth About Apu & the Simpsons
ffxeXFgk9so,THIS GIRL SAYS SHE'S WHITE
5IeZztlJwvw,The Truth About Brazil & Bolsonaro
fHhZFOAeohg,Questions About the Mail Bomber
IZbUzAfxC2s,Transgender Man Identifies as a Dog
M0aienuCBdg,Why the NPC Meme FREAKS OUT the Left
6Fanea5kcfg,Gay Muslim Drag Queen Causes Confusion
sig4hAqtpLg,Tattoos Are For Stupid People
dim76TzDOJo,BEST WAHMEN RESPECTER IN THE WORLD
HbagBeqClwo,Love is a Mental Illness
Uf7HBOtjL_M,The Truth About Kavanaugh
YfvTwV4ysqc,The Silencing of James Woods
9m-nmKNKD1U,ZOMBIE SMARTPHONE APOCALYPSE
CfcQsI54gQM,Shut Up Serena Williams
C1jeXMF25eM,🤫(((CENSORED)))🤫
8K8C21GJUUs,The Truth About the Swedish Election
kQIgciyHIG4,Bono is a Complete Idiot
k93_-NfqIwQ,A T O M I Z E D
56b_rmUHUg4,Paris is a Sh*thole
Lct8ql2zoLo,The Age of Emotional Incontinence
EXkqZnq4z-I,PATHOLOGICAL ALTRUISM
qm4Pks_1_hI,THE PURGE
LT10dMaeGJU,Toronto Shooting: What They're Not Telling You
ld6qYJe4pRs,San Francisco is a Sh*thole
Sp_LA2qE4aM,The Truth About Migrants (2018)
ztoK32ONUVY,UK Trump Protesters Are Complete Idiots
HjCf4zJ3_bU,The Trump Baby Balloon
k4YAvGJ8Kmk,What They're Not Telling You About the Brexit Sellout
uxCSWctGYGo,THE WORLD CUP IS RACIST
Jw-3aBw-nLw,Why I Joined UKIP
1B8dlHggsw4,The Truth About Comedy
My5TGYvJHbA,The Truth About the Border
UPheeIUVtPo,What They're NOT Telling You About the Migrant Crisis
R7t4J-q09ik,THE EU IS ABOUT TO BAN MEMES
7Hys7J8biQY,The Truth About the Sex War
MyTQBMtSbsk,MISS AMERICA IS DEAD!
WypsVFfrOPg,The Truth About Italy
EP5ghshbXjs,Kendrick Lamar is a Complete Idiot
6NOPQw1FXLY,The Truth About Incels
r0eDR9OeMJk,"TRUMP CALLS IMMIGRANTS ""ANIMALS"" 😲"
XTe9bFSOVWg,The Truth About 'This is America'
6JB0hNxuq9M,The Truth About Virtue Signalling
vNj_8Jf0lcU,The Crucifixion of Kanye West
3UG_N9H4XYY,What They're NOT Telling You About London
IMzctUXEhI8,COMEDY CENTRAL ATTACKS PJW!
IiTV2LoUNzU,The Truth About Kanye
T0wHSE34cbg,NFL TO BAN CHEERLEADERS?
oxTE-uwhl_M,The Truth About Relationships
7Xh-Y9xuGao,OFFENSIVE Songs That Wouldn't Be Allowed Now
k-WuPFlMThw,ANOTHER STUPID F**KING WAR
9Xvmr3GOOik,WORLD WAR SYRIA w/ Syrian Girl
aNVkEi9LKfI,The Truth About the Chemical Weapons Attack in Syria
PgwluZdJwpo,The Truth About Social Media
fJNdKI3KB6k,I SUPPORT THE PARKLAND STUDENTS
m6VhqVqOnhY,Roaming Millennial: The Truth About Gun Control
5FlrDDp0zsg,REACTING TO MEAN COMMENTS
h45n1CSetiM,The Truth About Broken Britain
9SR3GhM2eUc,DISOWNED BY YOUR FAMILY OVER POLITICS?
B8ryn7z-cp0,CNN ATTACKS PJW!
U85G7Lhvq54,Sargon of Akkad: The YouTube Purge
az352YaZNM0,The Truth About Soy Face
iERLyAxddVE,The Islamic State of Sweden
I1_9Krm2mXw,Milo & PJW: The Culture War
RSe1tbWicys,The Truth About the Black Panther Movie
vxWdKKDs4_8,The Fight For Free Speech
XSe3vQCRXvI,Justin Trudeau is a Complete Idiot
wNE1AzUWYiM,The Truth About the UK
ocs5O2Gu7BU,YOU CANNOT UNSEE THIS
_mGesWbG2Kw,Idiots React to Trump's State of the Union
FMIgFy9T-Q8,ANNOYING CELEBRITY HYPOCRITES
jNkg78D5iqI,SEXY HOT CONSERVATIVES
n2bCgunLEB4,The War on Men
bcPVfa76Qig,Raheem Kassam: Sh*thole London
kYmTFL9nbRQ,The Mass Brainwashing of Germany
LJdumFFPLqA,The Truth About 'Sh*thole Countries'
qQQHq5wfFQc,"NO IDIOTS, THIS IS NOT RACIST"
7scQkcnw9Ng,The Truth About Oprah
1oRds1S9_4M,HAS TRUMP GONE CRAZY?
-qFqwmpCqIg,This is What a Real Feminist Looks Like
wfFO9v7iatU,Logan Paul YouTube SCANDAL
wyWL9BQv-IA,A Special New Year's Message
B7RAzFiFPHI,TRUMP & BREXIT: GAME OVER?
mm42_08Uv5g,The Truth About Jerusalem
JO88pWIkuuM,Meryl Streep: Shut the F*ck Up
otgKNKiPYdU,The Truth About Trump & Britain First
Ea39dHj01yc,Latest Atrocities in Modern Art
KQ-YjGmpO4Q,CREEPY UNCLE JOE
FTSvLKY7HEk,The Truth About Soy Boys
BjUnC7-PDWI,The Truth About the Sex Abuse Scandal | Gavin McInnes & Paul Joseph Watson
DXfslydeaPE,Transracial Weirdo Claims He's a Filipino Woman
N8ugLDl0kLY,The New Sexual Puritans
HloBySIP2FE,MASS PUBLIC TEMPER TANTRUM CAUGHT ON CAMERA
o4MEYz67iN0,Texas Church Massacre: What They're NOT Telling You
2mKWWQWLne4,The Truth About the NYC Terror Attack
9siALpqSSKw,ANTIFA SUPPORTS PEDOPHILIA?
trIyY7sS3ik,SKINCARE IS RACIST!
2ofeUHydHAs,Bullsh*t 'Russian Collusion' Narrative Collapses
Zv_eOMyhtms,SCREAM HELPLESSLY AT THE SKY
0Tr9LEgAwI4,The Truth About Hollywood
3jFJTZkMc40,Eminem is a Complete Idiot
FtUOoho8BEA,Actor Fired For Being a Conservative
Ob6boWEtaGQ,The Mainstream Media Loves the Alt-Right
QuaXRrf8v2A,Strange Things About the Las Vegas Massacre
OvzOH60HqA4,Las Vegas Massacre: What They're NOT Telling You
qQjy4aez9Vg,Miley Cyrus is a Complete Idiot
thg4lnaVIT4,'Take a Knee' is Total Bullsh*t
yyMhpReL_F4,There's Something Wrong With Hillary
1cjrZZyxowo,Morgan Freeman: 'We Are At War With Russia'
UXfTImLFvI4,Idiots React to London Underground Attack
2n2a3nH8jEI,IS THIS RACIST?
Wvvz4h_ZgdI,What They're Not Telling You About Depression
af-j1W9PWR0,Jennifer Lawrence is a Complete Idiot
JC2oh5BfPhQ,The Truth About Hurricane Irma
0S1Zf5MzhOU,The REAL Agenda Behind YouTube Censorship
pih9QAA3Idc,'George Orwell Would Have Supported Antifa'
OVoJh55a7EU,DUMBEST ANTI-TRUMP PROTESTERS EVER
XpVIVr13ZcI,Viral Sensation Slams Fake Race War
D8HJrr4-7B8,I WON'T BE AROUND MUCH LONGER
sGBM47Bg3Nc,The Truth About the Google 'Diversity' Memo
7I-C3cBgOn8,20 Questions For Burka Wearers
VNwWoPD1c9k,"YouTube to Censor ""Controversial"" Videos"
Cbv3ej0PoMs,Tommy Robinson: The Truth About the Koran
t7sytskT3tc,JK Rowling is a Vile Piece of Sh*t
wtPZhDH4QU8,PAUL JOSEPH WATSON GOT OWNED!
z8FknvfSInU,Linda Sarsour is a Complete Idiot
yiGXs2fERDU,THE DUMBEST SJW MUSIC VIDEO EVER
D6OZVPIQkQU,Muslims React to Gay Muslim Marriage
iBABgHHZvSM,SWEDEN IS STILL TOTALLY NUTS
OmO34nCewvE,George Clooney is a Complete Idiot
JyvXmzWFlzM,Trump vs CNN: ULTIMATE MEME COMPILATION!
hZV0sw39Be8,IDIOTS REACT TO TRUMP'S WRESTLING TWEET
-m6Lk1qunS4,Staged Video Shows 'Refugee' Fake Drowning
GapUEKYLE1o,Why Modern Architecture SUCKS
Bxg6Xs3jQek,The Truth About CNN
PzbHb7JissI,THE DUMBEST LIBERAL EVER
Rb99RVT6afI,Finsbury Mosque Terror: What They're NOT Telling You
yAt24Hsap80,'FATTEST WOMAN IN THE WORLD' NOW REGRETS IT
HHrKoEFBszA,The Truth About the Shooting of Congressman Scalise
SY6w1k9x8Lw,IDIOTS REACT TO UK ELECTION
3FoOH-Qk740,"BBC Censors ""Allah"" From Interview About Muslim Attack"
8z2DYR_pDig,Sadiq Khan is a Complete Idiot
JTlyCcL_5pU,The Truth About the London Bridge Attack
5y8shvbYnyY,Robert De Niro is a Complete Idiot
AfG1myglfhY,The Truth About 'Refugees'
bS1z7hJPzY0,Why Leftists Submit to Terror
n-4GkdupfTw,Katy Perry is a Complete Idiot
v4vWR5BpDdQ,Manchester Attack: What They're NOT Telling You
xhfJwAHhmrk,Summer of Rage
v1srAzhc4BI,The Impeachment of Donald Trump
NL0tRHvBlQQ,IDIOTS REACT TO MAN WITH SIGN
pgN0P-fqBkk,Muslim Hijab Rap CRINGE FEST
JmcX-ON_imA,The Truth About Gender
D6H0cjIN4gw,The Truth About Macron
fy1_uHBdlkI,DEAR BLACK PEOPLE (BuzzFeed is Cancer)
gsTlOm1iknc,THE 'OK' HAND SIGN IS RACIST!
Ht7mYDOOb10,The Truth About Marine Le Pen
SI4-LoRFMIU,Mike Cernovich Full Interview In Studio
usu5dPFzHsE,The Truth About the French Election
_vtiCyhV_JA,What They're Not Telling You About North Korea
49E9grEcrxs,I WAS RIGHT ABOUT SWEDEN
n1zQQzZmuZk,DEBATE: Syria Strike - Genius or Lunacy?
EXuV64hp4dk,The Truth About Trump's Air Strike on Syria
o1GQehNcZZw,Pedophiles Rule the World
PRWJcrRO0GM,Why Modern Art is Absolute Crap
O9jva4zTcKo,YouTube Censorship: The Ugly Truth
KmE0M9TOIxU,POPULISM IS THE NEW PUNK
7bnQrajRfTM,MY LAST EVER VIDEO?
lZgG0p6eBBY,The Truth About the London Terror Attack
67fyu4lE2XE,Rachel Maddow's Epic Trump Tax FAIL!
xkxA4BliUwM,What's REALLY Happening in Sweden?
a4UtbLlBi8U,Snoop Dogg is a Complete Idiot
qilcmp3Ic_E,Feminists FURIOUS at Funny Kid Video
fmLfCHF3skk,Zombiefied Anti-Trump Protester Goes NUTS!
NBTMKLmdpho,The Deep State War on Trump
4qqYLS8ABLQ,Leonardo DiCaprio is a Complete Idiot
07Vq7yjIHYM,PewDiePie: BAN ALL THE THINGS!
kPtNON6sHXw,The Truth About Sweden
jHnjlQC6Puw,Dear Virtue Signalling Celebrities
YGbdu9bFhzQ,SARAH SILVERMAN'S SWASTIKA MELTDOWN!
avb8cwOgVQ8,Conservatism is the NEW Counter-Culture
lyLUIXWnrC0,The Truth About Popular Culture
hwzffeICkP8,The Truth About the Berkeley Riot
Eah1niD0dqs,20 Questions For Muslims
JNu4xU9qOEM,The Truth About Trump's 'Muslim Ban'
XGuVhRH5Ci8,Shia LaBeouf is a Complete Idiot
r3NDeyR_1-U,The Left & Islam: Unholy Alliance
jXQLUVDOhyo,IDIOTS REACT TO TRUMP INAUGURATION
weGxSWl5oA8,Tommy Robinson Responds to Lily Allen
pPC6cg-gkJk,Chicago Kidnapping: What They're Not Telling You
FcZCZkekxxg,The Truth About Depression
5EkEbge169s,Paul Joseph Watson vs Leftists (Best Moments)
17lUTNdkOuk,"NO, IDIOTS, 2016 WASN'T THE ""WORST YEAR EVER"""
GIaWTSaoZ0M,DUMBEST MOST RACIST VIDEO EVER
Poa5h6xAvR8,Model: Multiculturalism is Killing Germany
rGsFGvLNEGA,The Truth About the Berlin Christmas Market Attack
sVlBZml7k_U,Russian Ambassador Shot Dead: What They're NOT Telling You
xMX4NmCJGm0,What They're NOT Telling You About Fake News
_3EgJ7nIC0M,The Truth About Russia 'Hacking the Election'
F-LhfKKgncg,The Cultural Enrichment of Germany
6ITbhTu2BBQ,The Brexit Betrayal
_vQiW9Yu0eU,ALERT: Electors Plot to Sabotage Trump
CEScRn-nPvY,Jill Stein is a Complete Idiot
uWEeMYVVeBc,Is the Alt-Right Dead? Mike Cernovich Interview
Q-bwY-40QAY,Butt-Hurt Losers Demand Recount!
IWh4a98Fwlc,"Dear Blacks, Latinos & Gays"
uyS3Ghevf2I,The Truth About Fake News
BXpi3F0E5ro,MORONS REACT TO TRUMP WINNING
1d9lm-T87AQ,The Truth About the Trump Protests
grD_IINiH9c,Butt-Hurt Crying Hillary Voters Compilation
qfL5KwUuvMc,"Hillary Tied to Bizarre Occult ""Spirit Cooking"" Ritual"
_rtqJ3W3g1c,Michael Moore is a Sack of Sh*t
dpaiuXNEWUE,What They're Not Telling You About the Polls
cJV41gS2c8M,Hillary Voters Attack Homeless Black Woman For Supporting Trump
w9nt9xMNniY,A Vote For Hillary is a Vote For World War 3
H2ySty3ONkY,The Most Offensive Halloween EVER!
Ylg9NPFzPnA,What They're NOT Telling You About Sweden
GpLAzAZXi2A,Dear Mainstream Media
PQkm4MtGNAQ,Hillary Called Black Servant the 'N-Word' Claims Former Clinton Chef
3Jva3c7mVvc,Stupid Hipster Hillary Millennials (Casey Neistat Response)
EMzSh4lc35I,The Wikileaks Bombshell You Never Heard About
qcqh0gRy-og,Hillary Clinton: Rape Enabler
4ZVeC1gXYNE,Are We All Trapped Inside a Video Game?
fItxli7-uU0,Never Before Seen Video: Obama Whines About White Privilege
rwVxJFF6afA,The Truth About Alicia Machado
ZpnyoffFloY,15 Questions White People Have For BuzzFeed Racists
OJZRvp6w4wc,What's REALLY Happening in Syria
X6RXCdMwKkg,Black Lives Matter is NOT a Race
MDzsE5heUuA,Charlotte Riots: What They're NOT Telling You
U9118K9ejqU,The Shocking Truth About Hillary's October Surprise
8tm9XMrio98,The Truth About the New York Bombing
Dxcp0pd4k_4,10 Signs You're a Basic Bitch in 2016
zXX6XZuV4zI,"SHOCK FOOTAGE: Hillary Faints, Media Covers it Up"
2VnNzZQG2Tc,BREAKING: Hillary Suffers Medical Emergency: Cover-Up Begins
H8yF4ckv92g,Revealed: The Truth About 'Hillary's Handler'
TW5gQo43ay4,Gary Johnson is a Complete Idiot
k4aIIpCDsLU,Hillary Threatens War With Russia
OGueTYN-Ve8,F**k Colin Kaepernick
ufkHt8dgG8I,The Truth About Hillary's 'Alt-Right' Speech
IjUVPwE2ENo,Hillary Health Cover-Up IMPLODES
yAAq2EQLBkY,The Truth About Islamophobia
0ZLnQjMsyvc,Hillary's Health: What They're NOT Telling You
ifIAlft47bM,Hillary's Weird Behavior: The Cover-Up
-Lbu1VXZIsI,Will Julian Assange be Assassinated?
R2Cwma6l0HQ,Hillary Clinton Hates Muslims
OqbDBRWb63s,The Truth About Hillary's Bizarre Behavior
JyT_5P21j28,21-Year-Old Girl Lives as a Baby
QCn0ptz8xMY,Tommy Robinson: The 'Religion of Peace'
avavZKtf6-g,Terror in Germany: The Truth They Hide
FlcJDnxRefc,Chuck Johnson: Muslim Migrants Will Cause Collapse of Europe
UA44q8W_Xt0,The Truth About Milo
uIgeRT-ieNw,Political Correctness Kills
zwp4znSQ3WM,Nice Terror Attack: What They're NOT Telling You
9LRtnBsx3tc,Transgender Gets Death Threats From Leftist Hate Mob
oahkGuG09SE,F**k Beyoncé
ByE_CpXIjRA,The Truth About the Dallas Sniper Attack
sJHvppVEBTY,The Truth About 'Black Lives Matter'
cfcvTeio5kA,Why is Hillary Above the Law?
RX1GhVio4no,America: The Greatest Country on Earth
Bn_6sU7O43w,Stupid Butt-Hurt Millennials
5XKJ2mcdVmQ,Brexit: Dawn of a Populist Uprising
pc2W6HuwQeo,Crazy Violent Left-Wing Extremists
NHaVfJSVEMQ,F**k the 'Vote Remain' Campaign
PlqXgXwzkPg,Dear Gays: The Left Betrayed You For Islam
JDYiM--TrbY,"We Need Islam Control, Not Gun Control"
zYyrPHg_ag0,The Truth About the Gay Nightclub Massacre
ZK1N_kDfdtw,Peter Thiel Goes Full Retard on Libertarianism
rNJ05NfM-4Y,The Truth About #Brexit
2aIr_0hnsdI,TRY GETTING IT OUT
SUhc3Kv4ieE,Why Social Justice Warriors Are So DEMENTED
dPnwQyRquQU,SJWs Gone Wild || Louder With Crowder
TQGNvKRWvig,Gavin McInnes: Why is the Left Promoting Pedophilia?
p-YXOT0HtCE,Pope Francis: Shut the F**k Up
KK-U6Eaiz3g,"Muslim Scholar Celebrates Extinction of 'Blue Eyed, Blonde Haired' Germans"
sa8jOoL0LoE,F**k George Clooney
58l9a6y6Rkc,"Police Now Arresting YouTubers for ""Offensive"" Videos"
uOetVDqjwVM,Hot Women in Ads Banned to Please Fat Feminists
oFrZsGbO6N0,This is What a Social Justice Warrior Looks Like
mTlr0707vLU,England Bans Its Own Flag to Avoid Offending Muslims
UoVXp3nqNfo,Saudi Arabia is a Cancer on the World
2dBpR36VFQM,What Pisses Me Off About Transgender Bathrooms
TYClEpZbeU4,Feminists Celebrate Sexually Transmitted Diseases!
2JXrDwtiqQs,Some Cultures Are Better Than Others
LkLrr9Ydl9g,The Truth About the Michelle Fields 'Assault'
hFyhY8WVCm0,The Truth About the Brussels Attack
l_9Faxz1s5g,Donald Trump is LITERALLY Hitler
cEuYox35My0,The Assassination of Donald Trump
GepGO6HqL3o,The Truth About the Anti-Trump Chicago Riot
fn6geysPP58,MTV Hates Men
5qmlWwCnZqY,F**k Your Feelings
6TU50Bz3Ey0,I Love My White Male Privilege!
IP0wuwJBdMI,The Truth About Popular Music
_4j90-STI_M,FAT GINGER FEMINIST ATTACKS!
Hy8tGzYKJ7k,WW3: Is Saudi Arabia About to Invade Syria?
08CevpXDVlA,Why Some People Think Scalia Was Murdered
K6agT48Im2w,7 Things Feminists Need To Understand
OAI2SWIvrkc,Twitter Recruits Crazed Feminist to Police Free Speech
Ktb7BJsfAqg,How Feminists React to Rape
erwf4jre98Q,Monumentally Stupid Anti-Trump Video Debunked
ANA8SI_KvqI,The Truth About Modern Art
Vc6PK7aqTO0,Why Capitalism is Great
KUPuMs3E_k0,The Rape of Europe
ZESdMIaa6Sg,The Truth About the Regressive Left
fsnqhUuYoFo,Why You're Still a Loser
jPIvbwx-Lcw,Top 5 Libtard Fails of 2015
O1zRapiDSoo,Stunner: Pentagon in Secret Revolt Against Obama
-t83VFKH6Lk,'Ban Trump' Supporters Are F**king Idiots
_ZiJehMXBpQ,Islam is NOT a Religion of Peace
fIFHN7zoIQ8,San Bernardino Shooting: What They're NOT Telling You
silfiTY32xo,'Global Warming' is a Crock of Sh*t
JxTVwHXGfvI,Russian Jet Shoot Down: What They're Not Telling You
4LBpmPXv1R4,The Truth About Islam
b6gNZx8jOTs,Paris Massacre: A Product of Muslim Ghettos
F_fDIsGufPY,PC Crazies Launch Jihad Against Free Speech
BmW7mmiI9aY,This 'Feminist Rap' Will Make Your Ears Bleed
ckmXie8C0A0,The Truth About Sluts & Cheaters
Afu1Rwlggf8,Why Are Men Frightened of Marriage?
3rIM9fPCTAs,Halloween is RACIST!
Irbu2-kuikA,Conservatism is the New Counter-Culture
Nud8h9jjS94,UN to Censor the Internet to Save Feminists' Feelings
TXZv9DDCBYw,F**k the Pope
nCUjZzuMQq8,The Mainstreaming of Pedophilia
ynKzk994joQ,The Rise of Cultural Libertarianism
UkIocH91j0w,5 Things the Media Won't Report About the Refugee Crisis
Y1JQUG7doCE,Top Feminist Says Put Men in Concentration Camps
H2HSRPBCJcQ,Not Having Sex With Black People is Racist
-BDqzmG-rH8,The Truth About the Migrant Crisis
EE0YmFqedhY,MTV Says Black People Can't Be Racist
fLdm5JgClII,TV Reporter Shooting: The Awful Truth
5wFpD-GR5kc,The Truth About 'Black Lives Matter' || Louder With Crowder
O1_TSp7wcFI,Global Crash: What They're NOT Telling You
rBNIT6-xWSc,Trans-Racial: Is Shaun King the New Rachel Dolezal?
2lZYvzCCtsE,Racist White Feminists Need to 'Shut the F**k Up'
qIpFgU0DYmU,"Bizarre Images of ""Satan"" Appear on Empire State Building"
CA53EKYyMJM,The U.S. is Plotting a Color Revolution in Russia
9tzEhdaRxck,Is Donald Trump a Hillary Plant?
eooFO3LGFM0,'Demon' Caught on Camera During Obama Visit?
77j21J3XYoU,Obama Just Declared War on Syria
PwYN7l--3oY,Why Are Feminists Fat & Ugly?
rNj4KLG7CuM,What Pisses Me Off About Cecil the Lion
QMas5CE-IM8,UK Thought Police Arresting People Who May Offend Muslims
iJ4b6B_M9sI,"The Truth About Violent, Intolerant 'Liberals'"
p-yaGzOO-Dw,Feminist: Not Allowing Your Wife to F**k Other Men is Sexist
sX37YsFJvR0,Disagreeing with Feminists to be Made Illegal?
zrdqgHG9PSc,Syrian Girl: Who's Behind the Weird Staged ISIS Beheading Video?
tsehPE5cEFs,Staged ISIS Beheading Video Released by Russian Hackers
ZUOkUdL4RjU,'Microaggressions': Everyone is Racist
CP21oFlVDu0,ISIS Attacks: What They're Not Telling You
Y4YyXSy5cks,When 'Slutwalk' Feminists Attack With Lauren Southern
ksajP0hOggY,The Truth About Trans-Everything
RsTykXcyLXQ,Charleston Shooting: What They're Not Telling You
1m9TZL1DV9Y,Guardian Journalist Gets Midnight Raid By Bilderberg Police
VFFDSRVC9-Y,Bilderberg 2015: The Real Agenda
NI7xxhp0rk8,The Dumbest People Ever
6z2Sah4PlmY,Why More Riots Are Coming Soon
eI0BbL-EYtc,How to Spot a Feminist
iNGegqQXuZE,Taylor Swift Goes 'Full Retard'
3qHnIp-WzCI,Neomasculinity: The Male Backlash Against Toxic Women
a-2SweY33m4,Caught in a Lie: Jade Helm 15
YZL3axcwDz8,Absolute Proof Liberalism is a Mental Disorder
G5B8LIZ4x0U,The True Origins Of ISIS Revealed
bDazIXANnH0,"""Racist"" Facts White People Daren't Talk About"
0pVSnDHq7a8,Garland Shooting: What Should We Think?
ZwZT9PgHvvs,Baltimore Riots: Mayor Ordered Police to Stand Down
GEo0qX-ScfQ,"PSA Contains Bizarre Subliminal Message About ""Martial Law"""
jIalJZeKwbw,Walmart Death Camps for Martial Law Takeover? (Debunked)
dNAXNgGTTG8,U.S. Army FORCES Cadets to Wear High Heels to Promote Feminist Campaign
z19V6sm17wg,Paypal Wants Brain Chips to Replace Passwords
wXXERLGEEeQ,Is Morbid Obesity 'Beautiful'?
