id,title
VtBt2OSL2Mw,Andrew Yang and the “Freedom Dividend” (Universal Basic Income)
tDmejPZlXaQ,Alexandria Ocasio-Cortez: Woman of Principle
RyvEGjUdVfY,Alexandria Ocasio-Cortez is Way Too Busy!
LBCpv32L8Iw,Two Women Sue a Border Patrol Agent (Because Feelings)
zfYUw1MrNpQ,Jussie Smollett and What The Media Got Wrong
fQ1HWI_RCEk,Alexandria Ocasio-Cortez's Green New Deal Explained
WQECBBrua3Q,Stacey Abrams VS. Voter Suppression That Doesn’t Exist
5sMZNcxdoCA,Alexandria Ocasio-Cortez: Tax Expert
qZoiLUoTl4c,Mexican Airline Trolls Americans with 'DNA Discounts' Ad
m55yc98p4os,WAS I WRONG?!? (Andrew Did an Oopsie)
9q4HLmV9hBc,"The Don't Walk, RUN! Livestream for January"
AckyxHB2kZ4,Gillette: The Wokest a Blade Can Get! - Commercial Reaction Video
frss9oGbeto,NYC Lawmaker Doesn't Understand Laws
QdM0ehPXjiQ,California’s Housing Crisis Looks Like Fun!
3NGsfGyOr2g,Don’t Send Criminals To Jail Because Feelings
wiA7jcGbTWs,Who Will Run In 2020? | Man On The Street
eZf5TEgpyT8,"The Don't Walk, RUN! Happy Holiday Livestream!"
_3CsJ7mvqC0,Voters Don't Remember Who They Voted For!
bVkbmwqJuXw,The Worst of MTV Decoded | Volume Eight
KBLN7EsGzQQ,Economist is Clueless About Economics of Illegal Immigration
-oTQ6bPczQ8,Hillary Clinton VS. Ethics
5xsjVKkkj-8,Why Are 200 Congressional Democrats Suing the President? (Because Feelings)
AxR7NkVF2Lc,Misc. Workers from Theme Park Claim 'Poverty Wages'
ttdq3PX0Vkg,TRIGGERED by a TRANSIT PINK TAX That Doesn't Exist!
6rC0YFBrTCY,100k Subscriber Livestream Celebration - 2 p.m Eastern
zMZWB9NVYvw,Theme Park Hotel Housekeeper Claims 'Poverty Wages'
WxLBXXkkQMU,Struggling Worker Refuses To Leave Her 'FUN' Low-Wage Job
7YJg06Wlubk,"Don't Walk, RUN! Live Stream - 10/27/2018"
BNIRsNOn8_g,Airline Worker Makes Less Than a CEO
a9l8WC2PqSU,Retail Worker Claims 'Poverty Wages'
LGx6cWSLmFc,"Woman Jailed For Voting ""By Mistake"""
b_kk5yVsdW0,Fast Food Worker Complains About 'Poverty Wages'
YZZD4cKD_14,Watching Bernie Sanders Videos - Part One
-QJwO8iMvsE,Abolish ICE Because Feelings
kD_b9nC3Sxo,"Questioning ""Reason"" On Immigration"
T-D3iy0vUic,Who Tips the Most Money? Who Tips the Least?
s76YRYF0g6g,Is Tipping Racist?
rsmiLGaLVwU,Pro-DACA French Montana Doesn't Know What DACA Is
R-jDwRTm6cQ,Could Alexandria Ocasio-Cortez Lose The Election?
P90JaGSxfho,The Worst of Alexandria Ocasio-Cortez - Vol. 2
ZX7f2BwL33I,Liberal Podcast Can't Save Alexandria Ocasio-Cortez
t_TYZ6VRNNg,Alexandria Ocasio-Cortez: Economic Genius
CjJZ6OkIhQM,The Worst of Alexandria Ocasio-Cortez - Volume One
YvNl2HZl6oA,Petty ABC News Makes Trump Look Terrible On Camera On Purpose
2FEJnSkpDP4,"Kim Kardashian West Fooled by ""First-Time Non-Violent Drug Offender"""
GP2GSebkNys,Women TRIGGERED by a PINK TAX That Doesn't Exist!
HUlsSoIP_hI,THE WORST OF MTV DECODED | VOLUME SEVEN
fkDU1KrpTek,The Worst of MTV Decoded | Volume Six
d6ZM1AifeNk,Is Ravi Ragbir Being Targeted For Activism?
DrgH3v2UPn8,The Democratic Response to the State of the Union: Featuring ChapStick
AHnlYrSg5hI,Blame Everyone But Yourself: The Jorge Garcia Story
XB7OyT9U0-0,Why Does Trump Hate 'Morning Joe' Scarborough and Mika Brzezinski?
pcFz2Nmtm7E,NYC's Terrible Anti-Discrimination Commercials
DztedWW8p1A,Are Your Tax Dollars Subsidizing Soda and Candy?
c2k_s0lp29c,Sales Tax is Anti-Woman and More Seriously.TV Cringe
w0pO3yv7gqQ,Sales Tax is Anti-Woman and Other Seriously.TV Cringe
AB70UKTQG7U,Only the Undocumented Have Hopes and Dreams
UwaRoF_vV5E,Incompetence or Racism? - The Worst of MTV News - Volume 5
zWcYscYvTM0,Keith Olbermann Is Wrong On Immigration; Everything!
5gWs3x7WI6k,Hyatt Promotes Diversity In New Ad; Forgets to Promote Actual Hotels
Sg99L2xNdaU,Is YouTube Censoring LBGT+ Creators?
1yhbxmACj2k,SJW Director of Stranger Fruit / Michael Brown Doc is a Triggered Liar
NVoULiqjQVE,Woman TRIGGERED by Republicans On EVERY LEVEL
YVLE9Hf0694,Politics For Dummies - The Worst of MTV News - Volume 4
MzLuJdL4aSA,KEITH OLBERMANN HAS PROBLEMS WITH TRUMP NOT OWNING A PET
wDmOOGkiMd8,"Audi Debunks its ""Daughter"" Wage Gap Car Commercial - Response"
tbjvv250IEg,"""JONTRON IS A NAZI"" - FT. IMALLEXX"
eeRKWjSN-r4,THE WORST OF MTV NEWS - VOLUME 3 - Ft. Laci Green
atF2XyIHC2U,"""THIS IS LIBRARY!"" - STUDENT DESTROYS TRUMP PROTESTERS"
44UyZ7vjP08,What Did the Women's March On Washington D.C. Accomplish?
ZVkt3n2or50,SJW SCREAMING MELTDOWN AT TRUMP INAUGURATION
CMLAedrLHiE,The Worst of Television Commercials - Volume One
wTlPYLF9gTw,THE WORST OF MTV NEWS - VOLUME TWO
W2hL_sr_F1Y,MTV NEWS 2017 Resolutions for White Guys - RESPONSE
xc9KLOkybcM,Batman Begins Review: Worse than Batman v Superman?
