id,title
8UZnAgxE0JI,BLEXIT Virtual Liberation Conference Day 4 with Candace Owens
fo3375IvKQA,BLEXIT Virtual Liberation Conference Day 4
93ZZLN2D3AY,My BLEXIT Is About Diversity
lPOd4rDAd2M,My BLEXIT is an Awakening
CCemkylEZ34,BLEXIT Virtual Liberation Conference Day 3 with KingFace
9kf1T_TbzC0,BLEXIT Virtual Liberation Conference Day 3
miIODuEPXHU,BLEXIT Virtual Liberation Conference Day 2 with Derrick Gradenigo
v9VqpDzCwiM,BLEXIT Virtual Liberation Conference Day 2
sFtjrQ59zcY,BLEXIT Virtual Liberation Conference Day 1 with Brandon Tatum
qDBgOcqf6Do,BLEXIT Virtual Liberation Conference Day 1
inXJHOilkCA,William Davis   BLEXIT LOVES CHARLOTTE  CUT 2
nK3WX0yxYHg,My BLEXIT is about Acceptance
Bfi1JpTSuYA,Arielle Chambers - MY BLEXIT
Y5kLR2b3cVA,Prospering The Mind - Candace Owens' Honest Conversations
iOpV9WUp7iA,BLACK LIVES MAGA - Candace Owens' Honest Conversations
wJll5rheB-o,My BLEXIT is the American Dream  - Lisa Matthews
V2R5s4OOzdI,Lisa Matthews - MY BLEXIT
5V47nKBAse4,MY BLEXIT - KingFace
jdLtkIWECX0,MY BLEXIT - Grace Glass
Z4UFgPbmzfU,Florida Needs BLEXIT!
MTN-_EHgncc,BLEXIT Ft. Lauderdale was Sizzling HOT!
FvqlgK-kCPo,BLEXIT Hits The Streets - MLK Weekend in Charlotte
cbdWU0aNVf4,BLEXIT Charlotte - Be A VICTOR!
rMZv3Cr59x8,BLEXIT ATLANTA - A New Generation of Freedom Fighters
EPWDWTTABhE,BLEXIT - BORN READY for ATLANTA!
X4lwDUahqOI,Will Witt @ #BLEXITFL
4t2bjsbU7lo,Candace Owens Closing Remarks #BLEXITFL
ICApzOjODBQ,"""Amazing Grace"" by Maddie Assel #BLEXITFL"
A-H-zC42fcA,KingFace - Entire Presentation @ #BLEXITFL
cf0qbouT8R8,Save The Babies! KingFace with Bryson Gray #BLEXITFL
Krxb7rqVSn4,Brandon Tatum at #BLEXITFL
UsfOv_QlmWs,BLEXITFL Breakdown Pierre Wilson
UY8Vu0Il9Zc,Candace Owens Opening Remarks BLEXITFL
Z1oyWf2iZ6o,DINESH D'Souza at #BLEXITFL
dB4ZkJmOXHY,Larry Elder at #BLEXITFL
upNeHyyhrnQ,BLEXIT Fort Lauderdale
AHMBCl1HcoA,Will Witt at BLEXIT Charlotte
jZ7wWnzkEEY,Mark Robinson at BLEXIT Charlotte
40suMmbfnn8,Larry Elder at BLEXIT Charlotte
JQDep6y9xmg,BLEXIT Breakdown Charlotte with Pierre Wilson
eDJq3z2iaME,KingFace at BLEXIT Charlotte
eRJc8nv3k4w,BLEXIT Charlotte Candace Owens' Opening Remarks
MmblNqC-0YE,Candace Owens at BLEXIT Charlotte  Closing remarks
XKm8WIMpzMU,Brandon Tatum at BLEXIT Charlotte
6FOXwT82b2g,BLEXIT CHARLOTTE
CrByEkvn04Q,BLEXIT ATLANTA Candace Owens Opening Remarks
OKqaWG1zvmw,BLEXIT ATLANTA David Harris Jr.
GXEKNvPotd0,BLEXIT ATLANTA Terrence K Williams
Kf6hUc2bHek,BLEXIT ATLANTA KingFace
z5ATINaBzKo,BLEXIT ATLANTA Bishop E.W. Jackson
c2Pob4LvHJk,BLEXIT ATLANTA Maj Toure - Black Guns Matter
2fNoAEouLew,BLEXIT ATLANTA Brandon Tatum
x943qTbD2P0,BLEXIT ATLANTA Candace Owens' Wedding Highlights and  Closing Remarks
-_jE2En99P8,BLEXIT ATLANTA Begins @ 33:30
jYUzRAl9-3g,BLEXIT Baltimore: Black America Deserves Better!
4p5GZNyPhrE,Candace Owens at BLEXIT Baltimore
5Z3SXQjDmsc,David J Harris Jr. - BLEXIT Baltimore
7cbSFSCyuYw,Brandon Tatum - BLEXIT Baltimore
QC1vqPFh5qw,BLEXIT Baltimore - Candace Owens Opening Remarks
_-DA9ttmu_s,Shannon Wright - BLEXIT BALTIMORE
jmF8njJKNzU,Will Witt - BLEXIT Baltimore
rQAJbt7HsEQ,Rob Smith - BLEXIT Baltimore
ArNSCJCiMwY,BLEXIT DALLAS
VLoc1hbwRwA,BLEXIT DALLAS - David J. Harris Jr. & Birthday Wishes for Candace
8bADCVYLPJk,BLEXIT DALLAS - Rogan O'Handley
hSjaccs_Zcg,BLEXIT DALLAS Opening Remarks: Candace Owens & Brandon Tatum
-89CKymtA3U,BLEXIT DALLAS Dinesh D'Souza
FjslBvqKNJk,BLEXIT DALLAS - Brandon Tatum
GNnG9KYB0_E,BLEXIT DALLAS Mike Ayetiwa
hCpVYOIvdCU,BLEXIT DALLAS Will Witt
nXARVLg2HgU,BLEXIT DALLAS - Rob Smith Jr.
7fHAAi4fxmE,BLEXITRVA From The National Richmond
QZbyTj4D-IE,Rob Smith at BLEXITRVA
TBH_JkJXmbM,Dinesh D'Souza at BLEXITRVA
aIopYNSdCmI,Jerome Hudson at BLEXITRVA
4tSOxfo_M3M,Brandon Tatum at BLEXITRVA
5L5Jd8ZNMkw,DC Draino at BLEXITRVA
Lvs04rv8xM0,Q&A at BLEXITRVA
SWZoc7q9oV0,Will Witt at BLEXITRVA
dNHiuEZT-fM,BLEXITRVA Candace Owens' Opening Remarks
ujHRL6-62o0,Bishop E.W. Jackson at BLEXITRVA
uNV_D4VQ4lY,BLACKS AND LATINOS ARE EXITING THE DEMOCRAT PARTY!
KmaZKkx7zw4,Opening Remarks & Larry Elder at BLEXITLA
PEaBdP4Rwvg,Brandon Tatum @ BLEXITLA Full Speech
xrNaFxNHVII,Will Witt @ BLEXITLA  Full Speech
256XW5Lbw3w,Ann Coulter @ BLEXITLA Full Speech
HWbvsHM2zqQ,Hip Hop Panel
vNAwKf3cSNA,Larry Elder at BLEXITLA
tXOHchFcyEA,Major Williams at BLEXITLA
Rro4Zq45Zw4,Rob Smith at BLEXITLA
7zRYQ6Q5Ce4,LEXIT AT BLEXITLA
MpxQaMIadAg,Candace's Closing Remarks at BLEXITLA
Pe5u20JO2sk,Fact or Narrative: Are Private Prisons Evil?
OYTBiwaRIkk,What Candace Owens Thinks (How to create a mind)
ByjXeilefJs,Black Panther: A Pro-Trump Movie
at0t53G3C7U,White Guilt: a trend that needs to die
KwEWlstT9lA,Women Marching In America Again? What a JOKE.
KrwmLH8QD7I,The Left Thinks Black People Are Stupid
Nkns8In6jH4,Tax Cuts For Dummies
iD0CYKK_mMo,Trump Derangement Syndrome: An American Epidemic
evd_uwHgXeA,"The Left Uses ""Racism"" To Control Black Voters"
7Bl_LSa4sJA,"Kaepernick, Jay Z and Al Sharpton Are Frauds"
FdN8lDc1kAU,Chelsea Handler Blames Mass Shooting Victims For Their Own Deaths?
TfE_I-V4_C8,Halloween Is Cancelled Because Liberalism.
HcnwJyFcQsM,"Harvey Weinstein, Eminem, and why the left can't stop losing"
rHG0vom4xjs,The NFL is Anti American?
U8oosSynpdU,"Nobody Likes Feminism: that's what happened, Hillary."
bLSB7oxib9I,Dear Celebrities: NOBODY CARES WHAT YOU THINK!!!
DWGUIjterF4,What Youtube and Facebook REALLY think of Black people
085u0NnAgjA,WTF? Black Lives Matter Has A List of Demands for White People!
ILQXW2Ob1PU,How to Escape the Democrat Plantation (an easy guide).
4S2TZOdXAtQ,"I Don't Care About Charlottesville, the KKK, or White Supremacy"
fvEYQqlNno8,Rape Vs. Regret: Here's the difference
3syO-43OboM,No Transgender People in the Army: Who cares?
M7M4y8jEn_s,Sovieta RX (A prescription to combat Russian Hysteria)
hJRdRhsuNok,"The Myth of the ""Coon"": Black Lives Don't Matter"
OLHx2HPJPE8,Feminism vs. Also Feminism
dgKc-2rFcRw,"Mom, Dad....I'm a Conservative."
