id,title
8Avh3Zh0rwE,WILL WITT LIVE Episode #18: The Left Is Pro-Woman – Unless They’re Conservative
gXTvFoOlH0Y,They Say Scandinavia But They Mean Venezuela
HtbcOUpjyEc,Up Next on The Book Club: Dante's Divine Comedy
4of-RIObY6E,Who Was Ulysses S. Grant?
-2jiZc4uHEc,How to Steal an Election: Mail-In Ballots
XevGqm2a6Rk,Who Was Christopher Columbus?
xjrHA9QxPDY,Bowing to the Mob Makes You a Smaller Person
NP55hfrG_ZQ,What Do You Know About the Supreme Court?
JQDcwSsoZJQ,Fireside Chat Ep. 155 — Does COVID Dominate Your Life?
liNQQBqOJv4,The Middle East Problem
3araQL0TxU8,"WILL WITT LIVE Episode #17: 1,000 Scientists Denounce Lockdowns with DENNIS PRAGER"
aMDJBKku5OQ,Coming Soon: How To Steal An Election
CTD_kyZRvio,Where Do You Want to Live: Red State or Blue State?
smpEu727obM,Coming Wednesday! Where Do You Want to Live: Red State or Blue State?
kBwawG0bPJc,Celebrating Columbus
M3Cx_-7FbVg,The Candace Owens Show: Mike Cernovich
VOkrxuZRUnk,"The Media's ""Very Fine People"" Myth"
dpygyUGwwas,Ballot Harvesting Undermines Election Integrity
-Ouij_1E5k0,Fireside Chat Ep. 154 — A Society in Decline?
GZJYgEQ1dWQ,COMING SOON: Celebrating Columbus
Eqeo1hhJdGI,Leftism Has Become a Religion
fnkaoVzds00,Never Apologize to the Mob
UTgNtvTuYRU,Religion of Green
sbJQ3vm48A0,Fireside Chat Ep. 153 — The Meanness of the Left with Sarah Huckabee Sanders
aAmE9zNmThs,California to Ban Sale of Gas-Powered Cars by 2035
na_FSF6bJXk,COMING SOON: Never Apologize to the Mob
inQG62wfeAc,WILL WITT LIVE Episode #16: RIP to RBG and the Left’s Sanity
FiIbLBsnOUY,"Americanos: Ron Martinez, Mexico"
OvFLM_rDVtI,The Free Market Can Solve America's Energy Needs
4Y-1ip52xaE,A New Digital Short Is Coming Soon!
I1Aj9YnKXIs,I Love America Too Much to Stay Silent
DmHsqt_IMYA,The Candace Owens Show: Heather Mac Donald
hfUWvt41BdI,WILL WITT LIVE Episode #15: Young Americans Don’t Know About the Holocaust
fzJrwFqS9To,New Video Coming Soon: I Love America Too Much to Stay Silent
xMYEvPZiwsU,Fireside Chat Ep. 152 — A Marxist Takeover Would Destroy America
epgT7QV9t6Y,COMING SOON! Religion of Green: A new short documentary
yp9L0tkSoCc,BLM Leaders in Their Own Words
rmPDs0HZs1g,Saving America's Monuments: George Washington
HRcOgA5_iXc,Police Brutality Activist Fails Use-of-Force Training
w8Dvuh2iwWE,How Many Americans Have Died From COVID-19?
wDv8fKhZw_U,The Book Club: Up From Slavery by Booker T. Washington with Carol Swain
zCDcc_U7EEQ,Coming Soon on The Book Club!
RqppRC37OgI,What's Wrong with Wind and Solar?
ieJYSPx27JU,Remember 9/11
DnXrqk_1ers,9/11: We Must Never Forget
oWnjvSWxGQ0,9/11 Moment of Silence
BsmrVfrQukk,Coming Soon! — What's Wrong with Wind and Solar?
iQBubomCQU0,Fireside Chat Ep. 151 — Society Can't Fix Your Problems
MFWzZlleHr8,"WILL WITT LIVE Episode #14: Boycott Mulan, The Oscars go Woker, and Halloween Is Canceled"
Dyqx64xWMOU,MMA Fighter Gives the Truth about Race in America
c7LFGTBRjSI,Pregnant Australian Mom Arrested for Facebook Post
QGXrZsX_1fU,What Happened on 9/11
5ZwK-hUFqTw,The Candace Owens Show: Allie Stuckey
f5_yXe8FQnk,"Fireside Chat Ep. 150 — Americans Chant ""Death to America"""
YG5fJ2EwAQI,"WILL WITT LIVE Episode #13: Leftist Leaders’ Hypocrisy, Liberty Under Threat, and It’s MY BIRTHDAY"
8CuZofXRwVI,New Video Coming Soon: What Happened on 9/11?
a4sD9Ms38ns,BLM Has No Interest in Helping Black People
oGZd0BVhqVU,Environmental Regulations Are Causing Wildfires in California
okUVUQpZyIA,Resisting Arrest: The Terrifying Danger Cops Face Every Day
4c762IbEtUE,Police Go Where the Crime Is
GcILdBg8u98,"Fireside Chat Ep. 149 — Why ""Color-Blind"" Is Actually ""Anti-Racist"""
Tz9QyyT1guo,NEW Release Coming Monday: Police Go Where the Crime Is
_JVRgF9ufAI,WILL WITT LIVE Episode #12: Chaos in Kenosha
L7Uj0nbMWCg,"Americanos: Felix Guillermo, Dominican Republic"
WuxvMBItn20,Absentee vs. Mail-In Voting
nqvF_U2jn_0,Is California Going Up in Flames?
wsQGZKpWDUw,The Candace Owens Show: Zuhdi Jasser
us_7rfkkwo4,Rep. Jim Jordan Grills Dr. Fauci on Double Standard
ja4ANvtTIw8,COMING SOON: Is California Going Up in Flames?
4PHwV4ikA5Y,Fireside Chat Ep. 148 — We Must Understand History To Value Liberty
mdkRg_263SY,"WILL WITT LIVE Episode #11: Goodyear, California Blackouts, and Mail-In Voting."
NShBhs4me20,The Book Club: Brave New World by Aldous Huxley with Sen. Ted Cruz
LOkgvaQ-vHw,It's Time to Grow Up
t-5q8R6s4Ws,New 5-Minute Video Coming Soon!
Fycem20Xm_8,Fireside Chat Ep. 147 — Teachers Admit They Want to Keep Parents in the Dark
V23zPc70nSc,New Episode of The Book Club Coming Soon!
2-ZQlY__jX0,"WILL WITT LIVE Episode #10: Riots, Censorship, and a Vision for America"
DJK_vimDygc,Up Next on the Book Club!
kkPxgPrGk-k,Big Tech Is Censoring PragerU and Frontline Doctors
goBz0l-jVmY,"Tyler Perry: ""I think we need more police"""
Oi17ZOknXdc,"The Hysteria, Mockery, and Censorship Around COVID Treatment"
Rc5AlFo3zTk,Do We Have to Destroy the Earth to Save It?
63SwXfdtYPY,The Candace Owens Show: Matt Walsh
SjxXI_JHHwg,New 5-Minute Video Coming Soon!
f5kqlzjByQI,Fireside Chat Ep. 146 — The Left Is Weaponizing Medicine
TCnhD9X7FkI,Ricky Gervais: Censoring Speech Is Dangerous
p4qtKDQV71c,"WILL WITT LIVE Episode #9: Big Tech Censorship, Black Lives Matter Demands, & Taking Your Questions"
qiyxcr4WQiU,Wind Subsidies Are Killing Eagles
i3dCg3MhQ7w,Chaos in Portland
mF2LDfc050k,Does College = Success?
bS_gFQJo4OA,Who Is Booker T. Washington?
4XEh4T5jfJE,In Honor of Herman Cain
Hvj1vQVVZGU,Fireside Chat Ep. 145 — Are You Really Anti-Racist?
Q9__XFMjvm4,New Video Coming Soon!
AEQrLcRoQMw,"Americanos: Tito Ortiz, Mexico"
_lp7lh1x5uI,The Rally That Changed My Mind
X5_DBg31ZWU,The Candace Owens Show: Dinesh D’Souza
R4j8uQQU-M8,Police Union Leader: Stop Vilifying Cops
QgdA7zAhyyU,Fireside Chat Ep. 144 — Expect Chaos If You Defund the Police
UBy5jeGbu7A,NEW Episode PREMIERING TUESDAY
qXBM_fIYqlQ,Hospital Closures Amid COVID-19
PJyL-lUV7u0,"WILL WITT LIVE EPISODE 8: PRAGERU’S #BACKTHEBLUE CAMPAIGN, PORTLAND RIOTS, and MORE"
9tvjZJb5cWY,COMING MONDAY
004bUPrlKT8,Should We Defund the Police?
SbTQJGxk95o,The Book Club: 1984 by George Orwell with Dave Rubin
cw3y-kXvnwE,"If We Lose John Locke, We Lose America"
DuYvc-bPsgQ,NEW RELEASE this Monday
y30T-mk8-rU,Nick Cannon: White People Are Closer to Animals
a8AKVWikBS8,Fireside Chat Ep. 143 — Courage and Critical Thinking With Special Guest Brandon Tatum
E6DZ2VHN5wU,"Cancel ""Cancel Culture"""
6lAm2ygMZ8g,"WILL WITT LIVE EPISODE 7: GOYA FOODS, NICK CANNON AND CRIME"
GYUQ8_Sf6Kc,Are the Police Targeting Unarmed Blacks?
9y80sXOSeq4,New Episode of The Book Club Coming Soon!
eir2MlMpiWA,Minimum Wage Cost Me My Job
n78nFzjzja0,The Candace Owens Show: KingFace
ukB1pjBHnyo,NEW 5-Minute Video Releasing Monday!
-BvN22bCqNk,The Data Proves That Police Are Not Racist
nv_YIFievNY,"Fireside Chat Ep. 142 — How to Defeat the ""America Is Racist"" Lie"
_1z664H7EiA,What Is Causing the Spike in COVID-19 Cases?
rU40UlxdA9E,"WILL WITT LIVE EPISODE 6: TIK TOK DEATH THREAT GIRL, CORONA AT THE BORDER, AND TAKING YOUR CALLS"
oi4Ad_eg8JA,The Left Wants to Abolish the Police. Does the Black Community?
uXGKHRmGtDs,Up Next on the Book Club!
AGqOWEbhD8Q,Reagan Warns America Not to Forget Our History
xa8BK8vu0Os,Mother Knows Best: Why I Fight for School Choice
1Q6H9L4X0U4,The Flag Is Still Worth Saluting
GLT3gn14b4s,Fireside Chat Ep. 141 — Do You Know How Special America Is?
BHnY6lEAwfo,The National Anthem Should Bring Us Together
artgC83PW0E,WILL WITT LIVE EPISODE 5: WHY AMERICA IS GREAT
rpLItQnrgec,Black Lives Matter Is a Marxist Movement
T_qfJ7QAn9U,The Left Couldn't Care Less About Blacks
CDobY9rIaMo,Why I Love America
HjDUUU-Z-aI,The Candace Owens Show: Marc Lamont Hill
6PSUzqTk7bg,Fireside Chat Ep. 140 — Neither Blood nor Race Matters
vQt48Q0qbKA,The Media Pushed Lies About Ferguson
YMM28HkhUIk,Rioters Destroying Statues
vW_hi_UU6c8,"WILL WITT LIVE Episode 4: “America’s Downfall: The Left’s Dream Come True"""
xXnUAy_p3HU,"Americanos: Anthony Cabassa, Mexico"
XkoGZIYvWm0,The Ferguson Lie
sY3zbL7trhE,The Candace Owens Show: What Does Black America Want?
m1dLR7dXUhM,Police Are Fighting Child Exploitation
ChVtq7NCO1M,Jordan Peterson Debunks White Privilege
7WMW80lotI8,Happy Father's Day! From PragerU
ulHh1hmeWPU,Fireside Chat Ep. 139 — A Conflict of Civilizations
Elm4moY91b8,"WILL WITT LIVE EPISODE 3: AUNT JEMIMA, BOY SCOUTS, AND CELEBRITY PANDERING"
ZHOLD-Xz-gA,Boy Scouts of America Bows to Black Lives Matter
_f2bHslFJKw,The Book Club: Of Human Bondage by W. Somerset Maugham with Larry Elder
KRNzBRwFRAI,"Will Witt Debunks ""Defunding the Police"""
0ASSjQCU8Lg,"Fireside Chat Ep. 137 — The Issue Is Values, Not Systemic Racism"
fT2lPWyUYHg,Who's More Radical: The Left or the Right?
rb7ANgWPNXs,Fireside Chat Ep. 138 — Pay Attention: Your Freedom Is Fragile
tCibKUTdrTQ,The Mainstream Media Will Not Tell the Truth About Black Lives Matter
zxLi-6RtmUQ,'Black Lives Matter' Is Not Helping Blacks
xJf11uLLykw,"Will Witt Live Episode #2: White Guilt, Riots, and Defunding the Police"
_mStOwbYGb4,Will Schools Reopen This Fall?
HPp4zqEzOUI,Coming Soon! The Book Club Episode 6
yJPtPUqHX_U,"Leftist Rep Calls Antifa ""Peaceful Protestors"""
EoqhCLFYOnA,Celebrities Bail Out Rioters and Looters
myL2iGSBUGw,Open the Churches Back Up
Dba5MOnxFxo,Antifa Declared a Terrorist Group
JvBCryBs6aw,"Will Witt Live Episode #1: Riots, Coronavirus and Rockets"
GcFw0DR0FYc,On the Ground at the Minneapolis Riots
gUihVvBPQ8I,Is It Safe to End the Lockdown?
cuT-g9amfPw,Black America Needs Fathers
nfwleSXAQgE,Graduation 2020: The Covid Class
aKmPKmZw-Wk,What Is the Medical Impact of the Lockdown?
9tly1d0doS0,Peaceful Civil Rights March vs. Violent Rioters and Looters
f5pENMfTYV0,Fireside Chat Ep. 136 — Facebook Censors PragerU
1SpxP258SGQ,America Must Get Back to Work
o6p48d5vwFA,Restaurant Defies State Order and Stays Open
QYWS1UhlA5M,Coming Soon: Commencement 2020 Presented by Dennis Prager
l2q82nQMm5w,Memorial Day 2020
K_yS0X5s0lo,What Does Separation of Church and State Mean?
jD2ctbhhKko,The Candace Owens Show: Jack Hibbs
v8gcW1rDBpY,How Do Lockdowns Impact Mental Health?
42QwLFacU5Q,Reagan: Get Government Out of the Way
T5yyHZwTOpA,"Fireside Chat Ep. 135 — Liberty Is a Value, Not an Instinct"
XHA_rp_2hIQ,Polar Bear Expert Refutes Fact-Checkers
8ZyB2IurWxM,5 Things You Need to Know During COVID-19
MckbD2_vkb4,The Book Club: The Federalist Papers by Alexander Hamilton and James Madison with Ben Shapiro
ViGKjBRkYyI,"MSNBC: Americans Are Too ""Obsessed"" With Freedom"
_gkhjA75pp8,Remember This Starving Polar Bear?
SBnyEupyNB8,The Fallen Soldier
UGNkB2tytjo,Will Witt Interviews the Experts: What You Need to Know During COVID-19
wIqPqQz1YnY,Elon Musk: Americans Shouldn't Give up Their Liberty so Easily
f8CD2-Tdhxg,Fireside Chat Ep. 134 — Which Will Do More Harm: The Virus or the Lockdown?
kwrvrLY4nAY,Coming SOON: A New Episode of The Book Club!
VAO-hWOaXW4,Wind Turbines Are Killing High-Conservation Birds
xm7o_TI6mY4,COVID-19: When Should Kids Go Back to School?
rv_rP5TCYKY,Officer's Message to Police: We Are Trampling People's Liberties
wr0B34_P64k,Cops & Coronavirus — What You Need to Know
0X99PQEOk-w,Las Mentiras Sobre Israel = Mentiras Sobre Cualquier Cosa
V1ohFIJfZ4E,Lies About Israel Lead to Lies About Everything
eLOzT38XV4Q,The Candace Owens Show: Dave Rubin
zsdu0fzmFd8,Family Separation at the Border
uunj__9-vUE,"Fireside Chat Ep. 133 — Fear, Credibility, and the Threat of a Police State"
KJwUBzjNXL4,Intersectionality: Disney Writer vs. Ben Shapiro
FHIPyF9fKHg,What You Need to Know Before Buying Firearms
ZFFz5QeYCDY,New York and the Coronavirus Shutdown
yBX-9eUtwzU,Social Justice Isn't Justice
pWNwwZwhnlU,Banking Expert: What You Need to Know About Today's Economy
js5SBmj_T8c,"Fireside Chat Ep. 132 — ""Until It's Safe"" Means Never"
yGEhDZQZd4U,PragerU Now Available on Roku and AppleTV!
07vjN8k0ExY,Hispanics Don't Have to Be Leftists
V4mUAjGTiQI,"Americanos: Anna Paulina Luna, Mexico"
xfQg7XrvMJ8,Doctor: Treat Early With Hydroxychloroquine
uGXxPRayzJU,Doctor: COVID-19 Lockdowns Are Bad for Patient Care
uPhLuidNHkQ,Trailer: Americanos with Anna Paulina Luna
_NKaiOZ-xLI,The Bravery Deficit
77xM1epQszg,The Candace Owens Show: Alex Epstein
YXrdmVguEDE,COMING SOON: Americanos
TDFViLWhRfM,Isabel Brown: 3 Lies
b21e7koGHGM,Fireside Chat Ep. 131 — The Question Adults Should Ask
79Ui0ySUQ7Y,Coming Soon: Americanos
b40zHtS3mfE,The Book Club: Intellectuals by Paul Johnson with Allen Estrin
c0wdzR51_tM,What You Need to Know About Coronavirus
0Tx5-a45j8c,Due to Coronavirus U.S. Jail and Prison Inmates Are Being Released
QSDzkrnNe4E,Left vs. Right Video Marathon
G2gEq15Jc5s,New Episode of the Book Club Is Coming Soon!
TPv4pXlT-Z4,Fireside Chat Ep. 130 — Has the Lockdown Worked?
Por2aPinYJo,Are You Proud to Be an American?
uO4sYa6EhRI,Coming Soon! The Book Club: Intellectuals by Paul Johnson with Allen Estrin
mUJmBQHeBvs,California Is Failing
BhYrj__4E30,Mean Tweets: PragerU Edition
Bz1e4n-Mg-g,The Candace Owens Show: Dennis Prager
Y1KRvgkon1I,Fireside Chat Ep. 129 — Morality: Does It Come From Science or God?
GGv8gEvJ-T8,Do New Yorkers Hate President Trump More Than Coronavirus?
IijTjqc-0MM,Passover with Dennis Prager
DUyUpkQpMEw,Why Are So Many Americans in Prison?
1fZmiyYc3Gw,Friday April 3 Video Marathon
vebkwr_kQ2k,Fireside Chat Ep. 128 — The Overlooked Victims of Quarantine
VEAy9P9bkLs,Thursday April 2 Video Marathon
wZzcWmypNLY,Do You Have Any Republican Friends?
bEtb38C1k6g,Wednesday April 1 Video Marathon
FDbMjhy--1c,Tuesday March 31 Video Marathon
2-v6AXo5gCI,Monday March 30 Video Marathon
RfECzdHM-Mg,Conservatives Are the Real Environmentalists
N4IrIq2O3RQ,The Candace Owens Show: Jocko Willink
HHY6i24d4dU,Make America Laugh Again
Ha_6c100bS0,Friday March 27 Video Marathon
hZhgnm22EOU,Fireside Chat Ep. 127 — Good Things to Do in Tough Times
vUrZZGhbLjU,Thursday March 26 Video Marathon
NUD3CgYS7d8,Wuhan Coronavirus: The Mainstream Media's Inconsistencies
utREJYMQBuc,Wednesday March 25 Video Marathon
0RteBnwGYaQ,Tuesday March 24 Video Marathon
bczYpm2JDpE,Monday March 23 Video Marathon
oWpGe47SWNU,What Was Revolutionary About the American Revolution?
SdrtyVMcH9o,Student Calls Cops on PragerU
snH3tl32zec,Why No One Trusts the Mainstream Media
-4wsMrGwics,Friday Video Marathon
XakNK5lfbmE,Fireside Chat Ep. 126 — A Silver Lining to Coronavirus?
iTDW0FRb7tE,Thursday Video Marathon
DQ5QWclTfac,Can You Define Socialism?
VQPZ7NiPfGo,Wednesday Video Marathon
JlYm93QiVNY,The Book Club: Pride and Prejudice by Jane Austen with Abigail Shrier
9KO14BHUTtk,Tuesday Video Marathon
zEXL4spFxRY,"Schools Are Closed, But PragerU Is Open! Monday Video Marathon"
ENKJBDMOjt4,The Intolerance of Tolerance
wPCsi8Xn8ek,The Candace Owens Show: Nicole Arbour
c6UY56-aSmk,Episode 3 of The Book Club Coming Soon!
RSdJwHoXqJI,Fireside Chat Ep. 125 — Coronavirus: Panic or Pandemic?
6Svc7GLUqd4,Fleeing California
ksZ75t7mlYE,Coming Soon! The Book Club: Pride & Prejudice by Jane Austen
-Kf7p60oYNQ,There Is No Such Thing As Free Healthcare
9M0xPn07T8w,The Truth About Canadian Healthcare
g73ki6qhAW0,Fireside Chat Ep. 124 — Are People Basically Good?
PqyifqpjKR4,Why Are People Leaving California?
HdXcyD2oXyA,Will Witt at University of Denver: Make Men Masculine Again
6YP1l39PjO8,Why Are so Many Young People Unhappy?
P3BJGBSqDo4,The Candace Owens Show: Charles Blain
A__MIwmRyiE,"""How to Read a Book"" By Michael Knowles, host of The Book Club"
4x9LEz5tuZs,Fireside Chat Ep. 123 — The Search for Racism
CqrB81A6UGc,Californians Fleeing the State for Texas
SfQpfGsvUF8,How Do You Stop a Bad Guy With a Gun?
fYz9ys15URk,Liberty vs. Licentiousness
RkLuXvIxFew,Is Voter Fraud Real?
Rv9K_p5qLy8,"Fireside Chat Ep. 122 — Thank You, Samantha Bee"
TxUr7DpafI4,COMING SOON: Fleeing California
xx7C5CtMycA,The Book Club: Hamlet by William Shakespeare with Andrew Klavan
rkTgBz9RYls,Why the West Won
lLiwKqL5nko,The Candace Owens Show: General Steve Kwast
jUZrJWbptJs,Next Episode of The Book Club: Hamlet by Shakespeare
YVAbnvwFlTY,"Fireside Chat Ep. 121 — Stronger America, Better World"
OSvDvhXZEAk,Who Should Pay for a Date?
ynSz_9FbSbQ,Coming Soon: The Book Club Episode 2!
WPA0PXs7gvk,Dating: Don't Waste Your Time
dtM0elHvDhQ,The Public Pension Crisis
GmYcxjrTrmE,"Unborn Babies Are Children, Not a Choice"
HRI77BkLu7U,Fireside Chat Ep. 120 — American Values Are Universal With International PragerFORCE Students
T3VadIcrNtU,Story Time With Will: Should a Boy Wear a Dress?
EmNUbf1OHes,Jordan Peterson Debunks Intersectionality
wfL2pCe7iTI,We Need to Talk About Public Pension Liabilities
FDwCuz4WUi4,The Market Will Set You Free
OhjkqLhbgu8,The Candace Owens Show: Tim Ballard
IF5t5a_0D1g,Fireside Chat Ep. 119 — You Are Luckier Than You Think
-n8fSBuu5Mg,The Women's March Isn't About Women
ouZ11iyB5Jc,Is The National Anthem Racist?
v5pi4r_qpms,Fireside Chat Ep. 118 — Why Millennials Support Communism
LaVT5ZQvIps,The Book Club: Man’s Search for Meaning by Viktor Frankl with Dennis Prager
ojzaXo9yiUI,Virginia Gun Rally: Is Gun Ownership a Right?
mzLFZBb-n5U,Jordan Peterson Educates Climate Activist
18IVjGz9Gvk,How To End White Privilege
Q-QzJ8no8qs,The Candace Owens Show: Lisa Daftari
ovnlvmo5ncQ,Trailer #2: The Book Club
yJrEnoH46nM,Fireside Chat Ep. 117 — What Have You Said in Private?
ydTFY2YRqcE,Can You Find Iran on a Map?
E4JJG2xaqME,New Show: The Book Club featuring Michael Knowles
l2YdsEKFH4M,Trailer #1: The Book Club
vHE6AYNOCrg,"What Is ""Fair""?"
H32b5yTTnDA,Fireside Chat Ep. 116 — Anne Frank & Media Smears
k3WHnqRt-kM,Ricky Gervais Roasts Hollywood Leftists
XeBHDSsogf8,Margaret Thatcher: The Woman Who Saved Great Britain
tGYjxNJupEU,The Candace Owens Show: Maj Toure
nqkF8CmGKwQ,White Leftists Act Like Racists
6iHYSxBD3Tk,Fireside Chat Ep. 115 — When Character Is Secondary to the Job
MeKAdOySB_E,Stop Climate Change Alarmism
9wxMGWomwDQ,What Are Your New Year's Resolutions?
S9AL0TUHuuM,What Was the Enlightenment?
ejxERiDKqVY,PragerU 2019 Annual Report
t5rgAfIYY4c,Fireside Chat Ep. 114 — How to Tackle New Year's Resolutions
7BtsYmSIwEQ,The Best of Will Witt 2019
UqJuSRLsJzc,@realNapoleonBonaparte
eit5FHCMyMY,The Candace Owens Show: Erik Prince
IpyTUT38H9U,"Fireside Chat Ep. 113 — Just Say ""Merry Christmas"""
geh2h6PRfCI,Will Witt at the Impeachment Rally
xTkhtLNNC9I,Can You Recite the National Anthem?
aKUyajBKZmg,"If You Hate Israel, You're No Friend of the Jews"
7M9Rh35QTGw,The Candace Owens Show: Rep. Guy Reschenthaler
-Zsx81BFn5o,The Electoral College Is Essential!
ViEYnpr265k,Fireside Chat Ep. 112 — Why Are Students so Depressed?
d2afZ2Ki24M,The One Thing You Can Do to Get Hired
fVxGfOqIg8s,The Amazing History of Christmas
qQRMxivohcI,The Candace Owens Show: Colby Covington
NuKvUUBTGO0,A Free Society Needs Free Speech
8ToZNXE0H9s,What Is Impeachment? (And How Does It Work?)
1LG3YFJAEfc,Fireside Chat Ep. 111 — Why So Miserable?
DopsY-_OSNc,Trying to Date in 2019
Hgipa2cdbVk,The Myth of Voter Suppression
xGcAHb6qTiU,The Candace Owens Show: Taleeb Starkes
9TlWgMATW1I,Fireside Chat Ep. 110 — If You're Not Grateful You're Not Happy
QfVljBwfm5s,Texas vs. California: Which Is Better?
jP6OVc2Mw-o,If You Want a Happy Life...
Kxde3937KzU,Does Bill Gates Pay His Fair Share?
M7VdUzf4mI0,5 Reasons to Be Thankful for America
IMJzv_OLFj4,The Dark Art of Framing
cHWjEN7u1g4,The Candace Owens Show: Katy Talento
X6BcHNRKMr4,Fireside Chat Ep. 109 — Losing Liberty in America
05YVisS4qm4,Impeachment 101
E8WVRuYI7N8,America Was Founded on Freedom Not Slavery
0raftNj2LNo,Medicare-For-All Will Destroy Health Care
_LNLRBGyuIE,How Big Government Hurts Women
yPxslHw5cK4,The Candace Owens Show: Secretary Carson
c-hvJOIUzWo,Fireside Chat Ep. 108 — Men Have Periods Too (And Other Lies)
dWWtFxCrLAg,Trailer: The Candace Owens Show Featuring Secretary Carson
0Kbtv3MA0yY,How Is CCU Different From Other Colleges?
rvMxNY_4qK4,Imagine If America Disarmed
jTVve4fo6YQ,Will Witt Speaks at the University of Denver
zorsPXbnf80,Who Should Win the Nobel Peace Prize?
AiNx9tAkpG8,The Candace Owens Show: Terrence K. Williams
YbdpktQLQrk,Fireside Chat Ep. 107 — On Kanye West and Taking Ownership
DQ5zk24lY-M,Trailer: The Candace Owens Show Featuring Terrence K. Williams
iqqaZQI1kI4,How Many Genders Are There?
Sk85Na8upJY,Values Matter. Race Doesn't.
CYeE7vREtHk,The Borderline Bar and Grill: A Tale of Men and Masculinity
N7Le2SbFM4w,The Candace Owens Show: Burgess Owens
0B5c6PbNphg,Fireside Chat Ep. 106 — The Left Deprives People of Happiness
_P82_Wdy9gc,Trailer: The Candace Owens Show Featuring Burgess Owens
6JW_XRZ5T3U,Will Witt Visits Summit Ministries
